Transportadora;Metodo;Cep Inicial;Cep Final;Peso Inicial Kg;Peso Final Kg;Valor Inicial R$;Valor Final R$;Cubagem;Limite Peso Kg;Prazo Entrega;Formula;Frete Valor R$;Excedente R$;AdValor %;Peso Excedente Kg;Valor Por Kg R$;Despacho R$;Total Minimo R$;Imposto %;Seguro %;Seguro Minimo R$;Gris %;Gris Minimo R$;Pedagio R$;Pedagio Fração R$;Tas %;Tas Minimo R$;Emex %;Emex Minimo R$;Taxa Minima R$;Taxa Maxima R$;Taxa %;Fração Taxa Peso;Taxa Sobre
"Transiga";"Normal";"13350-000";"13359-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";70,330;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13350-000";"13359-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";92,220;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13350-000";"13359-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";92,220;0,700;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13360-000";"13374-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";55,390;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13360-000";"13374-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";57,120;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13360-000";"13374-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";70,330;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13360-000";"13374-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";92,220;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13360-000";"13374-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";92,220;0,700;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13375-000";"13379-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;9;"Frete Peso";55,390;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13375-000";"13379-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;9;"Frete Peso";57,120;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13375-000";"13379-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;9;"Frete Peso";70,330;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13375-000";"13379-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;9;"Frete Peso";92,220;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13375-000";"13379-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;9;"Frete Peso";92,220;0,700;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13380-000";"13399-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";55,390;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13380-000";"13399-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";57,120;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13380-000";"13399-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";70,330;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13380-000";"13399-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";92,220;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13380-000";"13399-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";92,220;0,700;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13400-000";"13439-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;4;"Frete Peso";55,390;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13400-000";"13439-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;4;"Frete Peso";57,120;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13400-000";"13439-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;4;"Frete Peso";70,330;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13400-000";"13439-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;4;"Frete Peso";92,220;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13400-000";"13439-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;4;"Frete Peso";92,220;0,700;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13440-000";"13479-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";55,390;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13440-000";"13479-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";57,120;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13440-000";"13479-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";70,330;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13440-000";"13479-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";92,220;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13440-000";"13479-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";92,220;0,700;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13480-000";"13489-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;4;"Frete Peso";55,390;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13480-000";"13489-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;4;"Frete Peso";57,120;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13480-000";"13489-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;4;"Frete Peso";70,330;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13480-000";"13489-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;4;"Frete Peso";92,220;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13480-000";"13489-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;4;"Frete Peso";92,220;0,700;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13490-000";"13514-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";55,390;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13490-000";"13514-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";57,120;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13490-000";"13514-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";70,330;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13490-000";"13514-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";92,220;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13490-000";"13514-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";92,220;0,700;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13515-000";"13529-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";55,390;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13515-000";"13529-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";57,120;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13515-000";"13529-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";70,330;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13515-000";"13529-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";92,220;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13515-000";"13529-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";92,220;0,700;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13530-000";"13536-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";61,070;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13530-000";"13536-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";62,980;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13530-000";"13536-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";77,540;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13530-000";"13536-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";101,690;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13530-000";"13536-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";101,690;0,850;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13537-000";"13549-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";55,390;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13537-000";"13549-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";57,120;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13537-000";"13549-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";70,330;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13537-000";"13549-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";92,220;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13537-000";"13549-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";92,220;0,700;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13560-000";"13579-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;6;"Frete Peso";61,070;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13560-000";"13579-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;6;"Frete Peso";62,980;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13560-000";"13579-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;6;"Frete Peso";77,540;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13560-000";"13579-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;6;"Frete Peso";101,690;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13560-000";"13579-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;6;"Frete Peso";101,690;0,850;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13580-000";"13709-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;9;"Frete Peso";61,070;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13580-000";"13709-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;9;"Frete Peso";62,980;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13580-000";"13709-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;9;"Frete Peso";77,540;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13580-000";"13709-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;9;"Frete Peso";101,690;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13580-000";"13709-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;9;"Frete Peso";101,690;0,850;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13710-000";"13714-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";61,070;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13710-000";"13714-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";62,980;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13710-000";"13714-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";77,540;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13710-000";"13714-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";101,690;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13710-000";"13714-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;7;"Frete Peso";101,690;0,850;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13715-000";"13759-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;9;"Frete Peso";61,070;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13715-000";"13759-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;9;"Frete Peso";62,980;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13715-000";"13759-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;9;"Frete Peso";77,540;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13715-000";"13759-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;9;"Frete Peso";101,690;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13715-000";"13759-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;9;"Frete Peso";101,690;0,850;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13760-000";"13789-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;12;"Frete Peso";61,070;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13760-000";"13789-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;12;"Frete Peso";62,980;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13760-000";"13789-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;12;"Frete Peso";77,540;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13760-000";"13789-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;12;"Frete Peso";101,690;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13760-000";"13789-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;12;"Frete Peso";101,690;0,850;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13790-000";"13799-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";61,070;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13790-000";"13799-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";62,980;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13790-000";"13799-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";77,540;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13790-000";"13799-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";101,690;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13790-000";"13799-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";101,690;0,850;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13800-000";"13819-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";55,390;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13800-000";"13819-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";57,120;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13800-000";"13819-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";70,330;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13800-000";"13819-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";92,220;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"13800-000";"13819-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;5;"Frete Peso";92,220;0,700;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
