Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
70,WQ5lrgVG,20/09/2024,15:45,WALES - CYMRU PREMIER,Bala,Newtown,ROUND 8,1.78,3.6,3.9,1.34,3.0,1.04,8.25,1.23,3.75,1.7,2.07,1.65,2.12,1.78,1.98,,,8.25,14.0,24.0,60.0,8.25,7.2,13.0,32.0,9.25,8.25,13.5,35.0,15.0,13.5,22.0,50.0,350.0
71,0K4Ww3Ad,20/09/2024,15:45,FRANCE - LIGUE 1,Nice,St Etienne,ROUND 5,1.6,4.0,5.75,1.36,3.0,1.05,11.0,1.29,3.75,1.89,2.01,1.91,1.91,1.58,2.35,1.16,5.25,11.0,15.0,29.0,51.0,7.0,7.5,17.0,41.0,7.5,8.5,17.0,41.0,12.0,13.0,26.0,51.0,251.0
72,44gmVcc5,20/09/2024,15:45,ITALY - SERIE A,Verona,Torino,ROUND 5,2.88,3.2,2.55,1.5,2.5,1.08,8.0,1.4,3.0,2.2,1.67,1.95,1.8,2.75,1.43,1.53,2.43,8.0,7.5,12.0,26.0,8.0,6.0,10.0,23.0,13.0,11.0,15.0,34.0,29.0,26.0,34.0,51.0,351.0
73,QDpGdZGa,20/09/2024,15:45,ITALY - SERIE C,ACR Messina,Casertana,GROUP C ,2.92,2.87,2.57,1.55,2.35,1.12,5.4,1.5,2.42,2.42,1.5,2.02,1.7,,,1.52,2.42,5.4,6.5,11.5,29.0,6.8,5.6,10.0,25.0,13.0,11.0,17.0,40.0,37.0,32.0,50.0,100.0,900.0
74,O8xlgyam,20/09/2024,15:45,ITALY - SERIE C,Vis Pesaro,Ternana,GROUP B ,2.82,3.25,2.4,1.52,2.42,1.09,6.2,1.42,2.65,2.27,1.6,1.98,1.75,,,1.55,2.35,6.2,6.7,10.5,24.0,7.4,6.2,9.75,22.0,13.0,10.75,17.0,40.0,32.0,27.0,45.0,100.0,1000.0
75,UoiuQxV0,20/09/2024,15:45,ITALY - SERIE C,Gubbio,Campobasso,GROUP B ,1.98,3.15,3.9,1.55,2.35,1.1,5.9,1.45,2.55,2.32,1.53,2.05,1.7,1.95,1.8,,,5.9,8.5,19.0,60.0,5.8,6.2,14.0,45.0,8.25,8.75,18.5,60.0,17.0,18.5,37.0,110.0,201.0
76,UJC2WZVj,20/09/2024,15:45,ITALY - SERIE C,Virtus Verona,Renate,GROUP A ,3.05,2.7,2.62,1.65,2.15,1.15,4.75,1.65,2.15,2.82,1.38,2.2,1.6,,,,,4.75,5.8,11.25,32.0,6.4,5.5,10.75,30.0,13.5,11.75,19.0,55.0,40.0,37.0,60.0,150.0,201.0
77,xMXNwIwH,20/09/2024,15:45,ITALY - SERIE C,Pro Vercelli,Padova,GROUP A ,4.35,3.15,1.88,1.5,2.45,1.1,5.8,1.45,2.55,2.32,1.53,2.1,1.65,,,1.88,1.85,5.8,5.5,7.7,15.5,9.5,6.2,8.75,17.5,23.0,15.0,18.5,37.0,75.0,50.0,65.0,110.0,201.0
78,Gh4tRvfB,20/09/2024,15:45,ITALY - SERIE C,Giana Erminio,AlbinoLeffe,GROUP A ,2.15,2.95,3.6,1.55,2.35,1.11,5.5,1.5,2.42,2.42,1.5,2.1,1.65,2.07,1.7,,,5.5,8.0,17.5,55.0,5.7,5.8,13.0,40.0,9.0,9.25,17.5,55.0,20.0,21.0,40.0,110.0,1000.0
79,Um4hL4e6,20/09/2024,15:45,IRELAND - PREMIER DIVISION,St. Patricks,Waterford,ROUND 31,1.6,3.9,4.75,1.33,3.25,1.04,13.0,1.22,4.0,1.75,2.05,1.8,1.95,1.6,2.3,1.18,4.65,13.0,15.0,26.0,51.0,7.5,7.5,15.0,41.0,8.0,8.5,17.0,41.0,12.0,13.0,23.0,51.0,251.0
80,nPEmMpt0,20/09/2024,15:45,IRELAND - PREMIER DIVISION,Galway,Shelbourne,ROUND 31,2.3,3.1,3.0,1.62,2.2,1.13,6.0,1.57,2.25,2.88,1.4,2.25,1.57,2.35,1.58,1.38,3.0,6.0,6.5,13.0,34.0,5.5,6.5,12.0,34.0,9.5,11.0,21.0,51.0,23.0,26.0,41.0,81.0,501.0
81,KWupzmOO,20/09/2024,15:45,IRELAND - PREMIER DIVISION,Derry City,Shamrock Rovers,ROUND 31,2.1,3.4,3.1,1.44,2.63,1.06,10.0,1.36,3.0,2.1,1.7,1.95,1.8,2.15,1.68,1.35,3.1,9.0,9.0,15.0,34.0,7.0,6.5,12.0,29.0,9.5,9.0,17.0,41.0,19.0,19.0,29.0,51.0,351.0
82,8YFqNQQg,20/09/2024,15:45,IRELAND - PREMIER DIVISION,Bohemians,Drogheda,ROUND 31,1.65,3.75,4.5,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,1.8,1.95,1.65,2.2,1.19,4.5,12.0,13.0,26.0,51.0,7.5,7.5,15.0,41.0,8.5,8.5,15.0,41.0,13.0,13.0,23.0,51.0,201.0
83,ShactXaT,20/09/2024,15:45,WALES - CYMRU PREMIER,Penybont,TNS,ROUND 8,9.0,5.1,1.26,1.28,3.35,1.03,9.25,1.16,4.55,1.5,2.42,1.91,1.8,,,,,9.25,8.25,6.7,8.0,28.0,10.75,8.75,10.25,75.0,29.0,21.0,25.0,250.0,110.0,80.0,90.0,600.0
84,6qhcMjto,20/09/2024,15:45,BELGIUM - JUPILER PRO LEAGUE,St. Liege,Royale Union SG,ROUND 8,3.8,3.4,1.85,1.44,2.63,1.06,10.0,1.33,3.25,2.08,1.73,1.95,1.8,3.7,1.26,1.9,1.95,9.5,6.5,8.5,15.0,10.0,6.5,8.5,17.0,19.0,13.0,17.0,29.0,41.0,34.0,41.0,51.0,301.0
85,A9Uy6eg4,20/09/2024,16:00,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Newry City,Ballyclare,ROUND 8,2.12,3.9,2.75,1.17,4.4,,,1.12,5.3,1.29,3.0,1.29,3.0,,,,,26.0,21.0,25.0,40.0,17.0,9.75,11.5,19.0,17.5,9.75,10.5,17.5,25.0,14.5,15.5,24.0,90.0
86,IRBb0lXA,20/09/2024,16:00,SPAIN - LALIGA,Alaves,Sevilla,ROUND 6,2.15,3.1,3.7,1.5,2.5,1.08,8.0,1.4,3.0,2.3,1.62,1.95,1.8,2.15,1.68,1.3,3.45,7.5,9.5,17.0,41.0,6.5,6.0,13.0,34.0,9.5,9.5,15.0,41.0,19.0,19.0,34.0,51.0,351.0
87,EuWfuzSp,20/09/2024,16:00,BOLIVIA - DIVISION PROFESIONAL,Universitario de Vinto,Nacional Potosi,CLAUSURA ,1.9,3.5,3.5,1.36,3.0,1.04,13.0,1.25,3.75,1.8,2.0,1.73,2.0,1.95,1.85,1.3,3.45,12.0,12.0,19.0,41.0,8.0,7.0,13.0,29.0,10.0,8.5,13.0,34.0,17.0,15.0,23.0,41.0,201.0
88,xEBNvjs3,20/09/2024,16:00,ENGLAND - CHAMPIONSHIP,Stoke,Hull,ROUND 6,2.0,3.4,3.75,1.36,3.0,1.05,11.0,1.29,3.75,1.93,1.93,1.73,2.0,2.05,1.85,1.28,3.55,11.0,12.0,19.0,41.0,8.0,6.5,13.0,29.0,10.0,8.5,13.0,34.0,17.0,15.0,26.0,41.0,201.0
89,OOpTzBNj,20/09/2024,16:00,WALES - CYMRU PREMIER,Aberystwyth,Haverfordwest,ROUND 8,9.5,4.2,1.32,1.4,2.75,1.06,7.5,1.28,3.35,1.85,1.88,2.22,1.6,,,2.15,1.65,7.5,5.7,5.6,7.9,22.0,8.75,8.5,12.0,75.0,30.0,24.0,35.0,350.0,150.0,110.0,120.0,800.0
90,dWuzzAem,20/09/2024,16:15,PORTUGAL - LIGA PORTUGAL,Nacional,Braga,ROUND 6,5.25,3.5,1.7,1.36,3.0,1.05,11.0,1.25,3.75,1.83,2.03,1.8,1.95,4.65,1.18,2.1,1.7,11.0,7.5,8.5,13.0,13.0,7.0,8.5,13.0,26.0,15.0,15.0,23.0,51.0,41.0,41.0,51.0,201.0
91,QmZrkczQ,20/09/2024,17:30,ARGENTINA - LIGA PROFESIONAL,Gimnasia L.P.,Dep. Riestra,ROUND 15,1.83,3.2,5.0,1.57,2.25,1.1,7.0,1.5,2.5,2.5,1.5,2.25,1.57,1.83,2.03,1.19,4.5,6.5,10.0,23.0,51.0,5.0,6.5,17.0,51.0,7.0,9.5,21.0,51.0,15.0,19.0,41.0,81.0,201.0
92,pYLXrtFc,20/09/2024,18:45,VENEZUELA - LIGA FUTVE,Caracas,Monagas,CLAUSURA ,2.05,3.05,3.7,1.45,2.37,1.03,6.8,1.4,2.55,2.15,1.55,1.9,1.72,2.0,1.72,,,7.4,9.0,19.0,55.0,6.1,6.0,13.0,40.0,9.0,8.75,16.0,50.0,18.5,18.5,35.0,90.0,900.0
93,EPgeyaTd,20/09/2024,19:30,URUGUAY - PRIMERA DIVISION,Maldonado,Wanderers,CLAUSURA ,2.7,2.88,2.8,1.53,2.38,1.1,7.0,1.44,2.63,2.4,1.53,2.0,1.73,2.68,1.45,1.43,2.75,6.5,7.5,13.0,29.0,7.0,5.5,11.0,26.0,12.0,11.0,17.0,41.0,26.0,26.0,41.0,67.0,1250.0
94,UmEs3wKi,20/09/2024,20:00,BOLIVIA - DIVISION PROFESIONAL,GV San Jose,Royal Pari,CLAUSURA ,1.5,3.9,5.5,1.33,3.25,1.04,12.0,1.22,4.0,1.73,2.08,1.8,1.91,1.53,2.43,1.15,5.5,12.0,17.0,29.0,51.0,7.5,8.0,19.0,41.0,7.5,8.5,17.0,41.0,11.0,12.0,23.0,51.0,251.0
95,bsscRgrJ,20/09/2024,20:00,ARGENTINA - LIGA PROFESIONAL,Union de Santa Fe,Godoy Cruz,ROUND 15,2.0,3.0,4.5,1.62,2.2,1.13,6.0,1.62,2.2,2.88,1.4,2.38,1.53,2.0,1.85,1.21,4.25,5.5,8.5,21.0,51.0,5.0,6.0,17.0,41.0,8.0,10.0,21.0,51.0,17.0,21.0,41.0,81.0,201.0
96,h04lJ1l6,20/09/2024,21:00,ECUADOR - LIGA PRO,Libertad,Ind. del Valle,SECOND STAGE ,7.0,4.75,1.42,1.36,3.0,1.04,13.0,1.29,3.5,1.88,1.93,2.1,1.67,6.4,1.12,2.85,1.4,11.0,6.5,6.5,9.0,15.0,9.0,8.5,13.0,34.0,21.0,23.0,29.0,81.0,51.0,51.0,67.0,1250.0
97,hbPusKqA,20/09/2024,21:30,VENEZUELA - LIGA FUTVE,Puerto Cabello,Angostura,CLAUSURA ,1.55,3.6,5.9,1.4,2.52,1.01,7.9,1.32,2.85,1.93,1.7,1.98,1.65,1.83,1.87,,,8.75,13.0,35.0,120.0,5.9,7.2,19.5,75.0,6.8,8.25,19.5,75.0,11.0,13.0,30.0,110.0,900.0
98,nJLgpTcm,20/09/2024,22:00,MEXICO - LIGA MX,Puebla,Pachuca,APERTURA ,3.25,3.6,2.1,1.4,2.75,1.05,11.0,1.3,3.4,2.0,1.85,1.8,1.95,3.1,1.35,1.73,2.08,11.0,7.5,10.0,19.0,9.5,7.0,9.0,17.0,17.0,11.0,15.0,29.0,34.0,26.0,34.0,51.0,251.0
99,2opNkkzQ,20/09/2024,22:00,MEXICO - LIGA MX,Atlas,Queretaro,APERTURA ,1.62,3.8,5.5,1.4,2.75,1.05,11.0,1.29,3.5,1.98,1.88,1.95,1.8,1.63,2.25,1.17,5.0,11.0,13.0,26.0,51.0,6.5,7.5,15.0,41.0,7.5,8.5,17.0,41.0,12.0,13.0,26.0,51.0,351.0
100,OrB6vynm,20/09/2024,22:00,COLOMBIA - PRIMERA A,Pereira,Patriotas,CLAUSURA ,1.75,3.4,5.0,1.53,2.38,1.1,7.0,1.5,2.5,2.5,1.5,2.38,1.53,1.73,2.08,1.18,4.65,7.0,10.0,23.0,51.0,5.0,7.0,17.0,51.0,7.0,9.5,23.0,51.0,13.0,19.0,41.0,81.0,201.0
