Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
69,0jJ4IFuC,02/11/2024,11:00,ITALY - SERIE B,Spezia,Modena,ROUND 12,2.0,3.1,4.0,1.5,2.5,1.08,7.5,1.4,2.75,2.25,1.62,1.95,1.8,2.05,1.8,1.26,3.7,7.5,9.5,19.0,41.0,6.5,6.0,15.0,34.0,9.0,9.0,17.0,41.0,17.0,19.0,34.0,51.0,401.0
70,xxlzKiNO,02/11/2024,11:00,ITALY - SERIE C,Virtus Verona,Pro Vercelli,GROUP A ,2.3,3.0,3.2,1.5,2.5,1.1,6.0,1.42,2.65,2.27,1.6,1.91,1.8,2.25,1.6,,,6.0,8.0,15.5,45.0,6.6,5.8,11.5,32.0,10.5,9.25,15.5,45.0,23.0,21.0,35.0,90.0,800.0
71,pjuxVX7K,02/11/2024,11:00,ITALY - SERIE B,Carrarese,Juve Stabia,ROUND 12,2.5,3.1,2.9,1.5,2.5,1.08,7.5,1.4,2.75,2.3,1.6,1.95,1.8,2.43,1.53,1.43,2.75,7.5,8.0,13.0,29.0,7.0,6.0,11.0,26.0,11.0,10.0,17.0,41.0,26.0,23.0,34.0,51.0,401.0
72,hxfJKBT1,02/11/2024,11:00,ITALY - SERIE C,Ternana,Spal,GROUP B ,1.75,3.35,4.75,1.45,2.55,1.08,6.4,1.38,2.8,2.15,1.65,2.0,1.72,1.72,2.05,,,6.4,11.25,26.0,90.0,5.7,6.5,15.5,50.0,7.3,8.5,17.5,60.0,13.5,15.5,32.0,100.0,900.0
73,Iqmj7UFD,02/11/2024,11:00,ITALY - SERIE B,Bari,Reggiana,ROUND 12,2.05,3.3,3.7,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,1.95,1.8,2.05,1.8,1.28,3.55,8.5,10.0,19.0,41.0,6.5,6.5,13.0,34.0,9.0,9.0,15.0,41.0,17.0,17.0,29.0,51.0,351.0
74,8px6rFL8,02/11/2024,11:00,ITALY - SERIE C,Torres,Pianese,GROUP B ,1.65,3.55,5.3,1.44,2.62,1.08,6.6,1.37,2.87,2.07,1.7,2.05,1.7,1.62,2.22,,,6.6,11.75,29.0,110.0,5.8,6.9,17.5,65.0,6.9,8.25,19.0,70.0,11.75,14.5,32.0,110.0,900.0
75,nPtZMdA6,02/11/2024,11:00,SCOTLAND - LEAGUE ONE,Dumbarton,Cove Rangers,ROUND 12,2.2,3.5,2.9,1.29,3.5,1.01,15.0,1.17,4.5,1.6,2.3,1.5,2.5,2.2,1.65,1.4,2.85,15.0,13.0,17.0,29.0,11.0,7.0,12.0,21.0,13.0,9.5,12.0,26.0,21.0,17.0,21.0,34.0,101.0
76,8rHp9z96,02/11/2024,11:00,ITALY - SERIE C,Giana Erminio,Arzignano,GROUP A ,2.57,3.05,2.72,1.52,2.45,1.1,5.9,1.45,2.57,2.3,1.55,1.98,1.75,2.15,1.65,,,5.9,7.0,12.5,32.0,6.9,5.9,10.5,27.0,11.5,10.0,16.5,45.0,28.0,24.0,40.0,100.0,900.0
77,nkWyu1Bc,02/11/2024,11:00,SLOVENIA - PRVA LIGA,Domzale,Primorje,ROUND 14,2.45,3.35,2.67,1.38,2.82,1.06,7.2,1.32,3.1,1.95,1.78,1.75,1.95,2.27,1.6,,,7.2,8.5,13.5,30.0,8.0,6.4,10.0,22.0,11.75,9.5,14.0,32.0,25.0,20.0,30.0,65.0,500.0
78,bHkuhGCM,02/11/2024,11:00,SWEDEN - ALLSVENSKAN,Hammarby,Malmo FF,ROUND 29,1.73,3.8,4.33,1.33,3.25,1.03,15.0,1.2,4.33,1.7,2.1,1.67,2.1,1.73,2.08,1.22,4.15,13.0,15.0,23.0,51.0,8.5,7.5,15.0,34.0,9.0,8.5,13.0,34.0,15.0,13.0,21.0,41.0,151.0
79,zVQelat4,02/11/2024,11:00,DENMARK - 1ST DIVISION,Vendsyssel,Koge,ROUND 15,1.62,4.33,4.5,1.25,3.75,1.02,19.0,1.13,6.0,1.48,2.6,1.5,2.5,1.63,2.25,1.21,4.25,21.0,19.0,29.0,51.0,11.0,9.0,15.0,29.0,10.0,8.5,13.0,29.0,15.0,12.0,19.0,34.0,101.0
80,SUheTgy9,02/11/2024,11:00,CROATIA - HNL,Lok. Zagreb,Slaven Belupo,ROUND 12,1.91,3.4,4.0,1.4,2.75,1.05,11.0,1.25,3.75,1.93,1.93,1.73,2.0,1.95,1.9,1.25,3.8,10.0,12.0,21.0,41.0,7.5,6.5,13.0,34.0,9.5,8.5,13.0,41.0,17.0,15.0,26.0,41.0,201.0
81,dCuJ8adj,02/11/2024,11:00,SWEDEN - SUPERETTAN,Trelleborg,Varberg,ROUND 29,2.88,3.6,2.15,1.3,3.4,1.03,17.0,1.17,5.0,1.57,2.35,1.53,2.38,2.85,1.4,1.68,2.15,15.0,10.0,13.0,21.0,12.0,7.5,9.0,15.0,17.0,11.0,12.0,21.0,34.0,21.0,26.0,41.0,126.0
82,OIX4W2lc,02/11/2024,11:00,SWEDEN - SUPERETTAN,Sandviken,Sundsvall,ROUND 29,1.55,4.1,5.0,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,1.67,2.1,1.55,2.38,1.18,4.8,17.0,17.0,29.0,51.0,9.0,8.5,17.0,41.0,8.5,8.5,15.0,34.0,12.0,12.0,21.0,41.0,151.0
83,pr1ZWClL,02/11/2024,11:00,PORTUGAL - LIGA PORTUGAL 2,Maritimo,Penafiel,ROUND 10,1.77,3.6,4.2,1.4,2.75,1.05,11.0,1.3,3.4,2.0,1.85,1.83,1.83,1.83,2.03,1.23,4.0,10.0,12.0,21.0,41.0,7.0,7.0,15.0,34.0,8.5,8.5,17.0,41.0,15.0,15.0,26.0,51.0,301.0
84,COVFoEkj,02/11/2024,11:00,SWEDEN - ALLSVENSKAN,Elfsborg,Vasteras SK,ROUND 29,1.48,4.75,5.75,1.25,3.75,1.02,19.0,1.14,5.5,1.48,2.6,1.62,2.2,1.45,2.68,1.14,5.75,19.0,21.0,34.0,67.0,10.0,9.5,19.0,41.0,9.0,8.5,15.0,41.0,11.0,11.0,19.0,41.0,151.0
85,rJ8JNC5k,02/11/2024,11:00,ITALY - SERIE A,Bologna,Lecce,ROUND 11,1.67,3.5,6.0,1.44,2.63,1.08,8.0,1.36,3.2,2.2,1.67,2.05,1.7,1.63,2.25,1.14,5.75,8.0,13.0,29.0,67.0,6.0,6.5,19.0,51.0,7.0,8.5,19.0,51.0,12.0,15.0,34.0,67.0,501.0
86,485V7EFU,02/11/2024,11:30,GERMANY - BUNDESLIGA,Eintracht Frankfurt,Bochum,ROUND 9,1.33,5.75,7.5,1.2,4.33,1.01,23.0,1.11,6.5,1.36,3.2,1.62,2.2,1.33,3.3,1.11,6.8,23.0,26.0,41.0,81.0,11.0,12.0,21.0,41.0,9.0,8.5,17.0,41.0,10.0,10.0,19.0,41.0,151.0
87,GUNtqlY0,02/11/2024,11:30,WALES - CYMRU PREMIER,Haverfordwest,Flint,ROUND 15,1.42,4.05,6.8,1.38,2.8,1.05,7.7,1.26,3.5,1.78,1.95,1.98,1.75,,,,,7.7,17.0,45.0,150.0,6.6,8.25,22.0,90.0,6.6,8.25,20.0,80.0,9.5,11.75,28.0,100.0,800.0
88,84KYpA3l,02/11/2024,11:30,WALES - CYMRU PREMIER,Connahs Q.,Cardiff Metropolitan,ROUND 15,1.88,3.3,3.75,1.42,2.67,1.06,7.3,1.3,3.25,1.9,1.85,1.75,1.95,1.87,1.87,,,7.3,11.5,22.0,60.0,7.2,6.6,12.5,35.0,9.0,8.25,14.0,37.0,16.5,15.0,26.0,65.0,500.0
89,QqH9jWuR,02/11/2024,11:30,WALES - CYMRU PREMIER,Caernarfon,Penybont,ROUND 15,3.5,3.3,1.95,1.4,2.7,1.06,7.4,1.28,3.3,1.85,1.88,1.7,2.02,,,1.8,1.93,7.4,7.8,9.75,18.0,10.75,6.5,8.25,15.0,19.5,12.0,13.5,24.0,50.0,32.0,37.0,60.0,450.0
90,2q7yHiho,02/11/2024,11:30,GERMANY - BUNDESLIGA,Holstein Kiel,Heidenheim,ROUND 9,2.63,3.6,2.5,1.33,3.25,1.05,11.0,1.25,4.0,1.8,2.0,1.62,2.2,2.6,1.48,1.53,2.43,13.0,10.0,13.0,23.0,10.0,7.0,9.5,19.0,15.0,10.0,13.0,26.0,26.0,21.0,26.0,41.0,151.0
91,pGzg4z3B,02/11/2024,11:30,SPAIN - PRIMERA RFEF,Atl. Madrid B,Real Madrid B,GROUP 2 ,2.05,2.9,3.6,1.53,2.38,1.1,6.5,1.4,2.75,2.35,1.57,2.1,1.67,2.1,1.7,1.28,3.55,6.5,8.5,17.0,41.0,6.0,6.0,15.0,34.0,9.0,10.0,19.0,41.0,19.0,21.0,41.0,67.0,67.0
92,Y9zFgKvo,02/11/2024,11:30,SPAIN - PRIMERA RFEF,Gimnastica Segoviana,Barcelona B,GROUP 1 ,2.9,3.2,2.2,1.44,2.63,1.06,8.0,1.33,3.25,2.05,1.75,1.83,1.83,3.0,1.38,1.63,2.25,9.0,7.5,11.0,21.0,9.0,6.5,9.5,19.0,15.0,12.0,15.0,29.0,29.0,26.0,34.0,51.0,600.0
93,AoSdOZaB,02/11/2024,11:30,GERMANY - BUNDESLIGA,Wolfsburg,Augsburg,ROUND 9,1.91,3.8,3.7,1.3,3.4,1.03,15.0,1.2,4.5,1.62,2.3,1.57,2.25,1.97,1.93,1.3,3.45,15.0,13.0,21.0,41.0,10.0,7.5,12.0,26.0,11.0,8.5,13.0,29.0,17.0,13.0,21.0,41.0,126.0
94,jVWMBdG5,02/11/2024,11:30,GERMANY - BUNDESLIGA,Bayern Munich,Union Berlin,ROUND 9,1.18,7.5,13.0,1.22,4.0,1.02,21.0,1.13,6.0,1.4,3.0,2.0,1.75,1.19,4.5,,,21.0,29.0,51.0,151.0,10.0,15.0,34.0,81.0,7.0,10.0,26.0,67.0,7.5,11.0,26.0,67.0,351.0
95,8MVuSH0n,02/11/2024,11:30,GERMANY - BUNDESLIGA,Hoffenheim,St. Pauli,ROUND 9,1.83,3.8,4.0,1.3,3.4,1.03,15.0,1.17,5.0,1.57,2.38,1.57,2.25,1.86,2.04,1.28,3.55,15.0,15.0,21.0,41.0,9.5,7.5,13.0,29.0,11.0,8.5,12.0,29.0,17.0,13.0,21.0,41.0,126.0
96,EulDh0kJ,02/11/2024,11:30,SLOVAKIA - NIKE LIGA,Trnava,Michalovce,ROUND 13,1.42,4.4,7.0,1.4,2.9,1.05,8.25,1.28,3.45,1.85,1.93,2.1,1.65,,,,,8.25,15.0,45.0,175.0,6.0,9.0,24.0,90.0,6.6,9.0,24.0,90.0,9.5,13.0,35.0,150.0,1000.0
97,vaHH3QcK,02/11/2024,11:30,SLOVAKIA - NIKE LIGA,Kosice,Trencin,ROUND 13,1.98,3.4,3.7,1.42,2.82,1.06,8.0,1.28,3.5,1.83,1.93,1.65,2.1,1.95,1.82,,,8.0,10.75,22.0,60.0,7.8,6.9,13.0,35.0,11.0,8.75,14.0,40.0,20.0,16.0,26.0,60.0,450.0
98,IDf4fMK6,02/11/2024,11:30,SLOVAKIA - NIKE LIGA,Komarno,Dun. Streda,ROUND 13,5.0,4.0,1.62,1.38,3.0,1.05,8.5,1.26,3.65,1.78,2.02,1.8,1.91,,,2.3,1.6,8.5,7.0,8.25,12.5,13.0,8.25,8.75,13.5,32.0,17.0,17.5,27.0,100.0,50.0,55.0,80.0,700.0
99,xpCksS2D,02/11/2024,11:30,WALES - CYMRU PREMIER,Newtown,Bala,ROUND 15,2.8,3.2,2.32,1.39,2.75,1.06,7.5,1.27,3.45,1.82,1.93,1.62,2.15,,,1.57,2.3,7.5,9.0,12.5,25.0,10.0,6.3,9.0,18.5,15.5,10.0,12.0,25.0,35.0,23.0,28.0,50.0,350.0
100,ClDrkKqH,02/11/2024,11:35,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Fateh,Al Feiha,ROUND 9,2.15,3.5,3.1,1.36,3.0,1.05,8.5,1.29,3.5,1.9,1.9,1.73,2.0,2.15,1.68,1.38,3.0,11.0,10.0,15.0,34.0,8.5,7.0,12.0,23.0,11.0,9.5,15.0,34.0,21.0,17.0,26.0,41.0,500.0
101,WUi9zLUN,02/11/2024,11:55,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Taawon,Al Kholood,ROUND 9,1.62,3.9,5.25,1.4,2.75,1.03,9.5,1.3,3.4,2.0,1.8,2.0,1.73,1.6,2.3,1.17,5.0,9.5,13.0,26.0,51.0,6.5,7.5,17.0,41.0,7.0,9.0,19.0,51.0,11.0,15.0,29.0,67.0,1000.0
102,I39qCsiC,02/11/2024,12:00,BELGIUM - CHALLENGER PRO LEAGUE,Anderlecht U23,Eupen,ROUND 10,3.25,3.9,1.91,1.29,3.5,1.03,15.0,1.18,4.5,1.62,2.25,1.57,2.25,3.1,1.35,1.85,2.0,17.0,10.0,11.0,17.0,13.0,8.0,9.0,15.0,21.0,12.0,13.0,21.0,41.0,23.0,26.0,41.0,126.0
103,WEsf1nEi,02/11/2024,12:00,NORWAY - OBOS-LIGAEN,Kongsvinger,Sogndal,ROUND 29,1.65,3.9,4.75,1.33,3.25,1.04,13.0,1.22,4.0,1.7,2.1,1.73,2.0,1.63,2.25,1.18,4.65,13.0,15.0,26.0,51.0,8.0,7.5,15.0,34.0,8.5,8.5,15.0,41.0,13.0,13.0,23.0,41.0,201.0
104,hOrj2Sbo,02/11/2024,12:00,NORWAY - OBOS-LIGAEN,Bryne,Egersund,ROUND 29,1.7,3.9,4.33,1.29,3.5,1.03,15.0,1.18,4.5,1.62,2.25,1.57,2.25,1.7,2.1,1.22,4.15,15.0,17.0,26.0,41.0,9.5,8.0,15.0,34.0,9.5,8.5,13.0,34.0,15.0,13.0,21.0,41.0,126.0
105,nBXIerrT,02/11/2024,12:00,NORWAY - OBOS-LIGAEN,Asane,Lyn,ROUND 29,3.1,3.5,2.15,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,1.62,2.2,3.0,1.38,1.68,2.15,13.0,9.5,12.0,21.0,12.0,7.0,9.0,17.0,17.0,11.0,13.0,23.0,34.0,23.0,29.0,41.0,151.0
106,8KYEdOSM,02/11/2024,12:00,NORWAY - OBOS-LIGAEN,Aalesund,Levanger,ROUND 29,1.67,3.9,4.75,1.3,3.4,1.03,15.0,1.2,4.33,1.65,2.2,1.62,2.2,1.68,2.15,1.21,4.25,15.0,17.0,26.0,51.0,9.0,7.5,15.0,34.0,9.0,8.5,13.0,34.0,13.0,13.0,21.0,41.0,151.0
107,6ytKuEck,02/11/2024,12:00,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Newry City,H&W Welders,ROUND 14,3.4,3.9,1.85,1.17,4.4,,,1.1,5.8,1.31,2.87,1.31,2.87,,,1.88,1.82,24.0,15.5,15.0,21.0,22.0,9.25,9.0,12.5,29.0,12.5,10.5,15.0,55.0,24.0,21.0,25.0,100.0
108,A5flozzS,02/11/2024,12:00,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Newington,Ards,ROUND 14,3.3,3.6,1.98,1.26,3.5,1.01,12.5,1.12,4.4,1.53,2.18,1.47,2.32,,,1.78,1.93,15.0,10.5,12.0,19.5,13.5,7.4,8.5,14.0,21.0,11.5,11.75,19.0,45.0,25.0,26.0,40.0,200.0
109,G61umd5F,02/11/2024,12:00,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Limavady,Dundela,ROUND 14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,QHYns6Hd,02/11/2024,12:00,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Institute,Annagh,ROUND 14,2.27,3.4,2.8,1.36,2.9,1.04,9.0,1.27,3.1,1.83,1.87,1.65,1.98,,,,,10.75,9.5,15.0,32.0,8.25,6.6,10.25,23.0,11.25,9.0,13.5,30.0,22.0,18.0,27.0,60.0,450.0
111,lMCGllPM,02/11/2024,12:00,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Armagh,Ballinamallard,ROUND 14,2.3,3.75,2.57,1.22,3.84,1.02,11.0,1.08,5.25,1.44,2.42,1.4,2.52,,,,,18.5,14.5,17.5,32.0,13.0,8.0,10.0,18.0,15.0,9.5,11.0,20.0,26.0,16.0,19.0,32.0,150.0
112,vusb06Tc,02/11/2024,12:00,NORWAY - OBOS-LIGAEN,Mjondalen,Stabaek,ROUND 29,3.2,3.8,2.0,1.22,4.0,1.02,21.0,1.1,7.0,1.36,3.1,1.36,3.0,3.3,1.33,1.85,2.0,23.0,15.0,15.0,21.0,19.0,8.5,9.5,13.0,23.0,13.0,11.0,17.0,41.0,21.0,21.0,26.0,67.0
113,0fV6bpbA,02/11/2024,12:00,NORWAY - OBOS-LIGAEN,Sandnes,Ranheim,ROUND 29,4.33,4.0,1.67,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,1.67,2.1,4.15,1.22,2.15,1.68,15.0,9.0,9.0,13.0,15.0,8.0,8.5,13.0,26.0,15.0,15.0,21.0,51.0,34.0,34.0,41.0,151.0
114,hObjHTSN,02/11/2024,12:00,SCOTLAND - CHAMPIONSHIP,Falkirk,Morton,ROUND 12,1.38,4.2,7.5,1.36,3.0,1.05,8.5,1.25,3.75,1.88,1.98,2.1,1.67,1.4,2.85,1.1,7.0,10.0,19.0,41.0,81.0,6.5,8.5,23.0,51.0,6.5,9.0,21.0,51.0,9.0,13.0,29.0,67.0,1000.0
115,jFtXp1h5,02/11/2024,12:00,SCOTLAND - PREMIERSHIP,St Johnstone,Hearts,ROUND 11,3.8,3.6,1.9,1.36,3.0,1.05,11.0,1.25,4.0,1.83,2.03,1.7,2.05,3.7,1.26,1.93,1.93,12.0,8.5,9.5,17.0,12.0,7.0,8.5,15.0,21.0,13.0,13.0,23.0,41.0,29.0,34.0,41.0,201.0
116,MqhPmaA4,02/11/2024,12:00,ENGLAND - PREMIER LEAGUE,Bournemouth,Manchester City,ROUND 10,5.25,4.1,1.6,1.3,3.4,1.03,15.0,1.2,4.5,1.62,2.3,1.67,2.1,5.0,1.17,2.3,1.6,15.0,9.5,9.5,13.0,19.0,8.5,9.0,13.0,34.0,19.0,15.0,23.0,67.0,41.0,41.0,41.0,201.0
117,lb85TUOk,02/11/2024,12:00,ENGLAND - PREMIER LEAGUE,Ipswich,Leicester,ROUND 10,2.25,3.5,3.1,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.1,1.57,2.25,2.2,1.65,1.38,3.0,13.0,13.0,19.0,34.0,11.0,7.5,12.0,26.0,13.0,10.0,13.0,29.0,23.0,19.0,26.0,41.0,151.0
118,rc1ER8g2,02/11/2024,12:00,ENGLAND - PREMIER LEAGUE,Liverpool,Brighton,ROUND 10,1.36,5.0,8.0,1.22,4.0,1.02,19.0,1.13,6.0,1.4,3.0,1.62,2.2,1.35,3.1,1.11,6.8,21.0,29.0,41.0,101.0,12.0,11.0,23.0,51.0,9.5,9.5,17.0,41.0,11.0,11.0,21.0,41.0,151.0
119,21YvrUwq,02/11/2024,12:00,ENGLAND - PREMIER LEAGUE,Nottingham,West Ham,ROUND 10,2.05,3.6,3.5,1.36,3.0,1.05,11.0,1.29,3.75,1.92,1.98,1.75,2.0,2.06,1.84,1.3,3.45,11.0,12.0,21.0,41.0,8.5,7.0,13.0,34.0,11.0,9.5,15.0,41.0,21.0,17.0,29.0,51.0,251.0
120,OGMmt88e,02/11/2024,12:00,ENGLAND - PREMIER LEAGUE,Southampton,Everton,ROUND 10,2.63,3.4,2.6,1.36,3.0,1.05,11.0,1.25,4.0,1.8,2.0,1.62,2.2,2.5,1.5,1.5,2.5,12.0,11.0,15.0,29.0,11.0,7.0,11.0,21.0,15.0,11.0,13.0,29.0,29.0,21.0,29.0,41.0,201.0
121,tdTjpi03,02/11/2024,12:00,SCOTLAND - LEAGUE TWO,Peterhead,Spartans,ROUND 11,2.05,3.4,3.2,1.5,2.5,1.07,7.5,1.4,2.75,2.2,1.65,2.0,1.73,2.08,1.73,1.35,3.1,8.5,8.5,15.0,34.0,6.5,7.0,12.0,29.0,9.0,9.5,19.0,41.0,19.0,19.0,34.0,67.0,900.0
122,00j4Mm8d,02/11/2024,12:00,SCOTLAND - LEAGUE TWO,Elgin City,Stranraer,ROUND 11,1.73,3.6,4.33,1.4,2.75,1.05,8.5,1.3,3.4,2.0,1.85,1.91,1.8,1.73,2.08,1.21,4.25,9.5,12.0,23.0,51.0,6.5,7.0,15.0,41.0,8.0,9.0,17.0,41.0,13.0,15.0,29.0,51.0,600.0
123,f3mdO9wp,02/11/2024,12:00,SCOTLAND - LEAGUE TWO,Edinburgh City,Forfar Athletic,ROUND 11,3.4,3.5,1.95,1.4,2.75,1.05,8.5,1.29,3.5,1.95,1.9,1.8,1.91,3.45,1.3,1.85,2.0,11.0,8.0,9.5,17.0,11.0,7.0,9.0,17.0,19.0,13.0,15.0,26.0,41.0,29.0,34.0,51.0,151.0
124,zJ6PTVFM,02/11/2024,12:00,SCOTLAND - LEAGUE TWO,East Fife,Stirling,ROUND 11,1.6,3.75,4.75,1.33,3.25,1.04,9.0,1.22,4.0,1.75,2.05,1.8,1.91,1.63,2.25,1.19,4.5,12.0,15.0,26.0,51.0,7.5,7.5,17.0,41.0,8.0,8.5,17.0,41.0,12.0,13.0,23.0,51.0,151.0
125,258HVioA,02/11/2024,12:00,SCOTLAND - LEAGUE TWO,Clyde,Bonnyrigg Rose,ROUND 11,1.83,3.4,4.0,1.4,2.75,1.05,8.5,1.29,3.5,1.93,1.93,1.83,1.83,1.9,1.95,1.25,3.8,9.5,12.0,21.0,41.0,7.0,6.5,15.0,34.0,8.5,9.0,15.0,41.0,15.0,15.0,29.0,51.0,450.0
126,zoNTrvXP,02/11/2024,12:00,SCOTLAND - LEAGUE ONE,Queen of South,Montrose,ROUND 12,2.1,3.3,3.2,1.44,2.63,1.07,7.5,1.36,3.0,2.1,1.7,1.91,1.8,2.1,1.7,1.35,3.1,8.5,9.0,17.0,34.0,7.0,6.5,13.0,29.0,9.5,9.5,17.0,41.0,19.0,19.0,34.0,51.0,800.0
127,KxusLzuJ,02/11/2024,12:00,SCOTLAND - LEAGUE ONE,Inverness,Kelty Hearts,ROUND 12,1.75,3.8,3.75,1.4,2.75,1.05,8.5,1.3,3.4,1.98,1.88,1.83,1.83,1.8,2.05,1.26,3.7,11.0,11.0,21.0,41.0,7.0,7.5,13.0,34.0,8.5,9.0,19.0,41.0,15.0,15.0,29.0,51.0,700.0
128,6FYQOIuf,02/11/2024,12:00,SCOTLAND - LEAGUE ONE,Arbroath,Stenhousemuir,ROUND 12,2.05,3.4,3.1,1.4,2.75,1.05,8.5,1.29,3.5,1.93,1.93,1.73,2.0,2.05,1.75,1.33,3.3,11.0,11.0,17.0,34.0,8.0,7.0,12.0,26.0,10.0,9.5,15.0,34.0,19.0,17.0,26.0,51.0,500.0
129,bkVIQvBs,02/11/2024,12:00,SCOTLAND - LEAGUE ONE,Alloa,Annan,ROUND 12,1.95,3.6,3.25,1.36,3.0,1.05,8.5,1.29,3.5,1.9,1.95,1.8,1.91,2.0,1.85,1.33,3.3,11.0,11.0,17.0,34.0,8.0,7.0,12.0,26.0,10.0,9.0,15.0,34.0,17.0,17.0,26.0,51.0,500.0
130,C8uNB7jo,02/11/2024,12:00,SCOTLAND - CHAMPIONSHIP,Livingston,Queen's Park,ROUND 12,1.95,3.4,3.6,1.44,2.63,1.05,8.5,1.36,3.0,2.15,1.67,2.0,1.73,2.0,1.85,1.28,3.55,8.5,9.5,19.0,41.0,6.5,6.5,13.0,34.0,8.5,9.5,17.0,41.0,17.0,17.0,34.0,51.0,800.0
131,bBfGHBi2,02/11/2024,12:00,NORTHERN IRELAND - NIFL PREMIERSHIP,Loughgall,Glenavon,ROUND 15,3.35,3.2,2.12,1.4,2.72,1.06,7.4,1.27,3.4,1.82,1.93,1.65,2.12,,,1.7,2.07,7.4,8.0,10.75,21.0,11.5,6.3,8.5,16.5,19.5,11.0,12.0,24.0,50.0,27.0,30.0,50.0,350.0
132,KdoqJkbB,02/11/2024,12:00,SCOTLAND - CHAMPIONSHIP,Dunfermline,Partick Thistle,ROUND 12,2.7,3.4,2.3,1.4,2.75,1.05,8.5,1.3,3.4,2.0,1.85,1.8,1.91,2.68,1.45,1.58,2.35,10.0,8.5,12.0,23.0,9.5,6.5,10.0,19.0,13.0,11.0,15.0,29.0,29.0,23.0,29.0,51.0,500.0
133,bsczLBTb,02/11/2024,12:00,SCOTLAND - CHAMPIONSHIP,Airdrieonians,Hamilton,ROUND 12,2.38,3.4,2.63,1.36,3.0,1.05,8.5,1.25,3.75,1.88,1.98,1.67,2.1,2.38,1.55,1.48,2.6,11.0,10.0,15.0,26.0,9.5,7.0,11.0,21.0,13.0,10.0,13.0,29.0,23.0,19.0,26.0,41.0,151.0
134,pEZuquNH,02/11/2024,12:00,SCOTLAND - PREMIERSHIP,St. Mirren,Ross County,ROUND 11,1.85,3.3,4.5,1.44,2.63,1.07,9.0,1.36,3.2,2.1,1.73,1.95,1.8,1.88,1.98,1.21,4.25,8.5,11.0,21.0,51.0,6.5,6.5,15.0,41.0,8.5,8.5,17.0,41.0,15.0,17.0,29.0,51.0,351.0
135,EcZAc4DG,02/11/2024,12:00,NORWAY - OBOS-LIGAEN,Valerenga,Start,ROUND 29,1.3,6.0,7.5,1.22,4.0,1.01,23.0,1.1,7.0,1.33,3.4,1.67,2.1,1.3,3.45,1.11,6.8,23.0,26.0,41.0,81.0,11.0,12.0,21.0,51.0,8.5,9.0,19.0,41.0,9.5,10.0,21.0,51.0,151.0
136,2q17JXMk,02/11/2024,12:00,NORTHERN IRELAND - NIFL PREMIERSHIP,Glentoran,Larne,ROUND 15,2.65,3.2,2.57,1.5,2.5,1.09,6.2,1.44,2.62,2.3,1.57,1.98,1.75,2.2,1.62,,,6.2,6.9,11.25,27.0,7.0,6.2,10.25,24.0,11.75,10.25,17.0,40.0,29.0,25.0,40.0,100.0,1000.0
137,IVu2aQr4,02/11/2024,12:00,NORWAY - OBOS-LIGAEN,Moss,Raufoss,ROUND 29,1.7,3.75,4.5,1.33,3.25,1.04,12.0,1.22,4.0,1.8,2.0,1.73,2.0,1.7,2.1,1.2,4.4,12.0,13.0,23.0,51.0,7.5,7.5,15.0,34.0,8.5,8.5,15.0,41.0,13.0,13.0,23.0,51.0,201.0
138,CQjdJiY8,02/11/2024,12:00,ENGLAND - CHAMPIONSHIP,Leeds,Plymouth,ROUND 13,1.18,8.0,12.0,1.22,4.0,1.02,21.0,1.13,6.0,1.44,2.75,2.1,1.67,1.19,4.5,,,21.0,26.0,51.0,151.0,9.0,15.0,29.0,67.0,6.5,10.0,29.0,51.0,7.0,11.0,29.0,81.0,451.0
139,QZRWzX5d,02/11/2024,12:00,GREECE - SUPER LEAGUE,Olympiacos Piraeus,Panserraikos,ROUND 10,1.18,7.0,19.0,1.25,3.75,1.03,17.0,1.14,5.5,1.5,2.5,2.25,1.57,1.18,4.8,,,15.0,34.0,67.0,251.0,8.0,13.0,41.0,101.0,6.0,10.0,29.0,81.0,6.5,11.0,34.0,81.0,501.0
