Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
29,pU3UPoAE,27/08/2024,18:00,URUGUAY - PRIMERA DIVISION,Maldonado,River Plate,CLAUSURA ,2.35,3.1,3.1,1.44,2.63,1.07,9.0,1.36,3.0,2.2,1.65,1.83,1.83,2.35,1.58,1.38,3.0,8.0,8.5,15.0,34.0,7.5,6.0,12.0,26.0,11.0,10.0,15.0,41.0,23.0,21.0,34.0,51.0,301.0
30,lYhEdaBD,27/08/2024,18:30,PARAGUAY - PRIMERA DIVISION,General Caballero JLM,Sportivo Trinidense,CLAUSURA ,2.6,3.0,2.5,1.44,2.63,1.07,9.0,1.36,3.0,2.2,1.65,1.83,1.83,2.68,1.45,1.48,2.6,8.5,8.0,12.0,26.0,8.0,6.0,10.0,23.0,13.0,11.0,15.0,34.0,29.0,23.0,34.0,51.0,301.0
31,Uk5XlEte,27/08/2024,18:45,VENEZUELA - LIGA FUTVE,Monagas,Portuguesa,CLAUSURA ,2.07,3.05,3.6,1.42,2.47,1.01,9.8,1.34,2.75,2.0,1.65,1.78,1.83,1.98,1.75,,,8.25,9.75,19.5,55.0,6.7,6.0,12.0,35.0,9.5,8.5,14.0,40.0,19.5,17.5,29.0,70.0,600.0
32,b3tCc716,27/08/2024,19:00,CHILE - PRIMERA DIVISION,U. De Chile,U. Espanola,ROUND 22,1.55,4.2,5.25,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,1.67,2.1,1.55,2.38,1.17,5.0,15.0,17.0,29.0,51.0,9.0,8.5,17.0,41.0,8.5,8.5,15.0,41.0,12.0,12.0,21.0,41.0,151.0
33,8UZnD8Q8,27/08/2024,20:30,URUGUAY - PRIMERA DIVISION,Fenix,Cerro Largo,CLAUSURA ,2.6,2.88,2.7,1.57,2.25,1.1,7.0,1.5,2.5,2.5,1.5,2.1,1.67,2.6,1.48,1.45,2.68,6.5,7.0,12.0,29.0,6.5,6.0,11.0,29.0,12.0,11.0,19.0,41.0,26.0,26.0,41.0,67.0,201.0
34,UTV0K23K,27/08/2024,21:00,PARAGUAY - PRIMERA DIVISION,Cerro Porteno,Nacional Asuncion,CLAUSURA ,1.5,4.0,5.25,1.4,2.75,1.06,10.0,1.3,3.4,1.98,1.83,2.1,1.67,1.53,2.43,1.15,5.5,10.0,13.0,29.0,67.0,6.0,8.0,17.0,41.0,6.5,8.5,21.0,51.0,11.0,13.0,29.0,67.0,1250.0
35,QRsifzIE,27/08/2024,21:00,BRAZIL - SERIE B,Brusque,Sport Recife,ROUND 23,3.3,3.25,2.2,1.57,2.25,1.1,7.0,1.5,2.5,2.5,1.5,2.2,1.62,3.3,1.33,1.65,2.2,7.0,6.0,9.0,21.0,7.5,6.5,10.0,21.0,15.0,13.0,21.0,41.0,41.0,34.0,41.0,81.0,201.0
36,UNle1k2s,27/08/2024,21:30,CHILE - PRIMERA DIVISION,Deportes Iquique,Copiapo,ROUND 22,1.75,3.8,4.33,1.29,3.5,1.03,15.0,1.17,5.0,1.6,2.3,1.57,2.25,1.75,2.05,1.23,4.1,15.0,17.0,26.0,41.0,10.0,7.5,15.0,29.0,10.0,8.5,12.0,34.0,15.0,13.0,21.0,41.0,126.0
37,Opla09Hm,27/08/2024,21:30,CHILE - PRIMERA DIVISION,Cobreloa,Coquimbo,ROUND 22,3.1,3.25,2.3,1.4,2.75,1.06,10.0,1.29,3.5,2.0,1.85,1.67,2.1,3.1,1.35,1.63,2.25,10.0,8.5,11.0,21.0,11.0,6.0,9.5,17.0,17.0,12.0,13.0,26.0,34.0,23.0,34.0,41.0,151.0
38,KlsegfXK,27/08/2024,21:30,BRAZIL - SERIE B,Coritiba,Avai,ROUND 23,2.0,3.1,4.1,1.62,2.2,1.11,6.5,1.57,2.25,2.7,1.44,2.38,1.53,2.03,1.83,1.24,3.9,6.0,8.0,19.0,51.0,5.0,6.5,15.0,41.0,8.0,10.0,21.0,51.0,17.0,21.0,41.0,81.0,201.0
39,xG8umhB7,27/08/2024,21:30,VENEZUELA - LIGA FUTVE,Caracas,Zamora,CLAUSURA ,1.82,3.2,4.4,1.47,2.32,1.05,6.95,1.42,2.45,2.22,1.52,2.05,1.62,1.78,1.93,,,7.2,9.75,23.0,80.0,5.4,6.3,15.5,55.0,7.4,8.75,19.0,65.0,14.5,17.0,37.0,120.0,201.0
