Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
70,djSMofvg,30/08/2024,15:30,GERMANY - BUNDESLIGA,Union Berlin,St. Pauli,ROUND 2,1.95,3.5,3.9,1.4,2.75,1.06,10.0,1.29,3.75,1.98,1.92,1.75,2.0,2.0,1.9,1.28,3.55,11.0,12.0,19.0,41.0,7.5,6.5,13.0,29.0,9.5,8.5,15.0,34.0,17.0,15.0,26.0,51.0,201.0
71,UZxEygV9,30/08/2024,15:30,AUSTRIA - 2. LIGA,First Vienna,St. Polten,ROUND 5,2.15,3.45,3.1,1.38,2.82,1.05,7.8,1.26,3.55,1.78,1.98,1.65,2.12,2.07,1.7,,,7.8,11.0,17.5,40.0,8.5,6.7,10.75,24.0,11.0,8.75,12.5,29.0,21.0,16.5,24.0,50.0,350.0
72,vmgpBDzg,30/08/2024,15:45,FRANCE - LIGUE 1,Lyon,Strasbourg,ROUND 3,1.75,3.75,4.5,1.33,3.25,1.05,11.0,1.25,4.0,1.8,2.0,1.7,2.05,1.75,2.05,1.22,4.15,12.0,13.0,23.0,51.0,8.0,7.0,15.0,34.0,9.0,8.5,15.0,41.0,15.0,13.0,23.0,41.0,201.0
73,r7nxov4d,30/08/2024,15:45,NORTHERN IRELAND - NIFL PREMIERSHIP,Ballymena,Glenavon,ROUND 5,2.32,3.55,2.72,1.37,2.85,1.05,7.9,1.26,3.5,1.8,1.95,1.65,2.1,2.25,1.6,,,7.9,9.75,14.5,30.0,9.0,6.9,10.0,22.0,12.0,9.25,13.5,29.0,23.0,18.0,26.0,55.0,400.0
74,WdSjHeFt,30/08/2024,15:45,ITALY - SERIE A,Inter,Atalanta,ROUND 3,1.65,4.2,5.0,1.29,3.5,1.03,15.0,1.2,4.5,1.67,2.2,1.7,2.05,1.6,2.3,1.18,4.65,15.0,17.0,29.0,51.0,8.5,8.0,15.0,34.0,8.5,8.5,15.0,41.0,13.0,12.0,21.0,41.0,151.0
75,EB4vC9M8,30/08/2024,15:45,BELGIUM - JUPILER PRO LEAGUE,Genk,Westerlo,ROUND 6,1.67,4.1,4.5,1.25,3.75,1.02,19.0,1.13,6.0,1.44,2.7,1.5,2.5,1.65,2.2,1.22,4.15,21.0,19.0,29.0,51.0,11.0,8.5,15.0,29.0,11.0,8.5,12.0,29.0,15.0,12.0,19.0,34.0,101.0
76,6ivF7oR6,30/08/2024,15:45,IRELAND - PREMIER DIVISION,Dundalk,Shelbourne,ROUND 29,3.6,3.1,2.2,1.53,2.38,1.1,7.0,1.5,2.5,2.5,1.5,2.05,1.7,3.45,1.3,1.68,2.15,7.0,6.0,9.0,21.0,8.0,6.0,9.5,21.0,17.0,13.0,19.0,41.0,41.0,34.0,41.0,67.0,501.0
77,GQ9O6LQF,30/08/2024,15:45,NORTHERN IRELAND - NIFL PREMIERSHIP,Portadown,Linfield,ROUND 5,11.25,6.0,1.21,1.28,3.35,1.03,9.5,1.16,4.55,1.5,2.42,2.12,1.65,,,,,9.5,8.0,6.2,7.0,30.0,12.5,9.5,10.75,90.0,35.0,28.0,32.0,350.0,150.0,120.0,120.0,1000.0
78,rR00p8gt,30/08/2024,15:45,ITALY - SERIE C,Alcione Milano,Virtus Verona,GROUP A ,2.32,3.3,2.87,1.47,2.55,1.08,6.6,1.38,2.82,2.15,1.65,1.9,1.8,2.27,1.6,,,6.6,8.0,13.5,32.0,7.0,6.3,10.75,26.0,10.5,9.5,16.0,40.0,23.0,20.0,35.0,90.0,800.0
79,08tF1Nz8,30/08/2024,15:45,ITALY - SERIE C,Lucchese,Gubbio,GROUP B ,2.9,2.82,2.65,1.55,2.35,1.12,5.4,1.5,2.4,2.5,1.47,2.02,1.72,,,,,5.4,6.5,11.75,30.0,6.9,5.5,10.25,27.0,13.5,10.75,16.5,45.0,37.0,30.0,45.0,100.0,900.0
80,Aw8R6ICm,30/08/2024,15:45,ITALY - SERIE C,Perugia,Spal,GROUP B ,2.1,3.0,3.65,1.47,2.5,1.09,6.1,1.4,2.72,2.2,1.62,1.88,1.82,2.07,1.7,,,6.1,9.5,19.5,55.0,6.2,5.8,12.0,35.0,9.25,8.75,15.0,40.0,20.0,19.5,35.0,80.0,700.0
81,EJAqx9gC,30/08/2024,15:45,IRELAND - PREMIER DIVISION,Galway,Derry City,ROUND 29,3.3,3.1,2.3,1.5,2.5,1.08,7.5,1.44,2.63,2.35,1.57,2.0,1.75,3.3,1.33,1.63,2.25,7.5,5.5,10.0,21.0,8.5,6.0,9.5,21.0,15.0,12.0,17.0,34.0,34.0,29.0,41.0,67.0,401.0
82,fBigSBlf,30/08/2024,15:45,ITALY - SERIE C,Audace Cerignola,ACR Messina,GROUP C ,1.6,3.7,5.4,1.39,2.75,1.07,7.0,1.32,3.1,1.98,1.78,1.95,1.75,1.6,2.27,,,7.0,13.0,30.0,110.0,6.2,7.2,17.5,60.0,7.0,8.25,18.0,60.0,11.5,13.5,29.0,100.0,900.0
83,OjqAOTmJ,30/08/2024,15:45,ITALY - SERIE C,Casertana,Juventus U23,GROUP C ,2.12,3.1,3.5,1.47,2.55,1.09,6.1,1.42,2.67,2.25,1.6,1.93,1.78,2.07,1.7,,,6.1,8.75,17.5,50.0,6.3,6.0,12.0,35.0,9.25,9.0,16.0,45.0,20.0,19.0,35.0,90.0,800.0
84,MqWGKKno,30/08/2024,15:45,ITALY - SERIE C,Taranto,Latina,GROUP C ,3.8,3.2,1.98,1.53,2.4,1.09,6.1,1.44,2.62,2.3,1.57,2.02,1.7,1.85,1.9,1.8,1.95,6.1,5.8,8.25,17.0,9.0,6.2,9.0,18.5,19.0,13.0,17.5,37.0,55.0,40.0,55.0,100.0,900.0
85,vJar3zCC,30/08/2024,15:45,ITALY - SERIE C,Pontedera,Ternana,GROUP B ,2.32,3.4,2.82,1.4,2.72,1.06,7.4,1.29,3.3,1.87,1.87,1.7,2.05,2.27,1.6,,,7.4,9.5,15.0,32.0,8.25,6.5,10.25,23.0,11.5,9.25,13.5,30.0,23.0,18.5,28.0,60.0,450.0
86,W4C9QT3E,30/08/2024,15:45,WALES - CYMRU PREMIER,Haverfordwest,Newtown,ROUND 5,2.27,3.2,2.87,1.39,2.75,1.06,7.4,1.28,3.35,1.85,1.88,1.65,2.1,2.25,1.6,,,7.4,9.5,15.5,37.0,8.75,6.3,10.5,25.0,12.0,9.0,12.5,32.0,24.0,17.5,25.0,55.0,400.0
87,YqcO2yDl,30/08/2024,16:00,ENGLAND - CHAMPIONSHIP,Luton,QPR,ROUND 4,1.8,3.5,4.5,1.36,3.0,1.05,11.0,1.25,4.0,1.88,1.98,1.73,2.0,1.78,2.03,1.22,4.15,11.0,13.0,23.0,51.0,7.5,7.0,15.0,34.0,8.5,8.5,15.0,41.0,15.0,15.0,23.0,51.0,201.0
88,2HhHhL6j,30/08/2024,16:15,PORTUGAL - LIGA PORTUGAL,Moreirense,Benfica,ROUND 4,6.5,4.2,1.48,1.36,3.0,1.05,11.0,1.29,3.5,1.9,1.95,2.0,1.75,6.25,1.12,2.6,1.48,11.0,6.5,6.5,10.0,15.0,8.0,8.5,13.0,34.0,19.0,19.0,29.0,67.0,51.0,51.0,67.0,401.0
89,x2RBbu6T,30/08/2024,16:30,SPAIN - LALIGA2,R. Oviedo,Racing Santander,ROUND 3,2.05,3.4,3.6,1.4,2.75,1.06,10.0,1.29,3.5,1.98,1.88,1.73,2.0,2.08,1.73,1.33,3.3,10.0,11.0,17.0,41.0,8.0,6.5,12.0,29.0,10.0,9.0,13.0,34.0,19.0,17.0,26.0,41.0,201.0
90,GdKrQk1c,30/08/2024,19:00,ARGENTINA - LIGA PROFESIONAL,Sarmiento Junin,Lanus,ROUND 13,3.4,3.1,2.3,1.62,2.2,1.1,7.0,1.53,2.38,2.7,1.44,2.2,1.62,3.3,1.33,1.63,2.25,6.0,5.5,9.5,21.0,7.5,6.0,10.0,23.0,15.0,13.0,21.0,41.0,41.0,34.0,51.0,81.0,501.0
91,EVYZD6CQ,30/08/2024,21:00,ECUADOR - LIGA PRO,U. Catolica,Mushuc Runa,SECOND STAGE ,1.53,4.0,6.25,1.33,3.25,1.05,11.0,1.22,4.0,1.8,2.0,1.83,1.83,1.53,2.43,1.14,5.75,11.0,17.0,34.0,67.0,7.0,7.5,19.0,41.0,7.5,8.5,17.0,41.0,11.0,13.0,26.0,51.0,251.0
92,AJJnP9G3,30/08/2024,21:00,ARGENTINA - LIGA PROFESIONAL,Union de Santa Fe,Dep. Riestra,ROUND 13,1.67,3.4,6.25,1.57,2.25,1.11,6.5,1.53,2.38,2.7,1.44,2.5,1.5,1.65,2.2,1.13,5.9,6.0,11.0,29.0,81.0,4.75,7.0,21.0,51.0,6.0,9.5,26.0,67.0,12.0,19.0,41.0,101.0,201.0
93,KlJnqA9D,30/08/2024,21:30,BRAZIL - SERIE B,Santos,Ponte Preta,ROUND 24,1.48,4.0,7.25,1.44,2.63,1.07,8.5,1.33,3.25,2.1,1.7,2.25,1.57,1.48,2.6,1.11,6.8,8.5,15.0,34.0,81.0,5.5,8.0,23.0,51.0,6.0,9.0,23.0,67.0,9.5,15.0,34.0,81.0,201.0
94,YFekayiI,30/08/2024,22:00,MEXICO - LIGA MX,Atl. San Luis,Atlas,APERTURA ,2.25,3.25,3.2,1.33,3.25,1.04,13.0,1.22,4.0,1.8,2.0,1.62,2.2,2.25,1.63,1.35,3.1,12.0,12.0,17.0,34.0,9.5,6.5,12.0,23.0,12.0,9.0,12.0,29.0,21.0,17.0,23.0,41.0,151.0
95,6TgccFLU,30/08/2024,23:00,MEXICO - LIGA MX,Mazatlan FC,Puebla,APERTURA ,1.83,3.6,4.2,1.3,3.4,1.04,13.0,1.2,4.33,1.7,2.1,1.62,2.2,1.83,2.03,1.23,4.0,13.0,15.0,23.0,41.0,9.0,7.0,15.0,29.0,10.0,8.5,12.0,34.0,15.0,13.0,21.0,41.0,151.0
