Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
28,UD9kUH8d,29/10/2024,16:30,FRANCE - LIGUE 2,Grenoble,Annecy,ROUND 11,2.2,3.2,3.25,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,1.8,1.91,2.15,1.68,1.33,3.3,9.0,9.5,17.0,34.0,7.5,6.0,12.0,29.0,10.0,9.5,15.0,34.0,21.0,19.0,29.0,51.0,251.0
29,hImJy0GM,29/10/2024,16:30,FRANCE - LIGUE 2,Bastia,Rodez,ROUND 11,2.25,3.1,3.4,1.5,2.5,1.07,9.0,1.36,3.0,2.15,1.67,1.83,1.83,2.25,1.63,1.33,3.3,8.0,9.0,15.0,34.0,7.0,6.0,12.0,29.0,10.0,9.5,15.0,41.0,21.0,21.0,34.0,51.0,301.0
30,K4kBwMoA,29/10/2024,16:30,FRANCE - LIGUE 2,Amiens,Paris FC,ROUND 11,3.8,3.2,2.05,1.44,2.63,1.08,8.0,1.36,3.0,2.15,1.67,1.83,1.83,3.7,1.26,1.8,2.05,8.0,6.5,9.0,17.0,10.0,6.0,9.0,17.0,19.0,13.0,15.0,29.0,41.0,34.0,41.0,51.0,301.0
31,Oxd2urHc,29/10/2024,16:30,FRANCE - LIGUE 2,Martigues,Caen,ROUND 11,3.9,3.5,1.95,1.4,2.75,1.06,10.0,1.3,3.4,2.03,1.83,1.83,1.83,3.7,1.26,1.9,1.95,9.5,7.0,9.0,17.0,11.0,6.5,9.0,17.0,19.0,13.0,15.0,29.0,41.0,34.0,41.0,51.0,301.0
32,INXNVGK5,29/10/2024,16:45,ITALY - SERIE C,Rimini,Legnago Salus,GROUP B ,1.65,3.55,5.3,1.4,2.75,1.07,6.9,1.33,3.05,2.0,1.75,1.95,1.75,1.62,2.22,,,6.9,12.5,30.0,100.0,6.1,6.9,17.0,60.0,7.1,8.25,17.5,65.0,12.0,13.5,30.0,90.0,900.0
33,KS5cFezP,29/10/2024,16:45,ITALY - SERIE C,Gubbio,Vis Pesaro,GROUP B ,2.3,2.8,3.5,1.55,2.35,1.12,5.4,1.5,2.42,2.42,1.5,2.0,1.72,2.25,1.6,,,5.4,7.8,17.0,55.0,6.1,5.5,12.5,40.0,10.25,9.25,16.0,55.0,24.0,22.0,37.0,100.0,900.0
34,bDHlHH5C,29/10/2024,16:45,ITALY - SERIE C,Carpi,Arezzo,GROUP B ,3.9,3.1,1.98,1.47,2.55,1.09,6.1,1.4,2.7,2.22,1.62,1.93,1.78,,,1.8,1.95,6.1,6.2,8.75,17.5,9.25,6.0,8.5,17.5,20.0,13.5,16.0,32.0,60.0,40.0,50.0,90.0,900.0
35,jHgSMXbn,29/10/2024,16:45,SCOTLAND - CHAMPIONSHIP,Raith,Airdrieonians,ROUND 11,1.75,3.7,4.0,1.4,2.75,1.03,10.0,1.29,3.5,1.98,1.88,1.83,1.83,1.75,2.05,1.23,4.0,10.0,12.0,21.0,41.0,7.0,7.5,15.0,34.0,8.0,9.0,17.0,41.0,13.0,15.0,29.0,51.0,700.0
36,prqEImt3,29/10/2024,16:45,ITALY - SERIE C,Novara,L.R. Vicenza,GROUP A ,4.2,3.0,1.95,1.57,2.32,1.12,5.3,1.53,2.35,2.52,1.47,2.18,1.6,,,1.82,1.93,5.3,5.3,7.9,17.0,8.5,6.0,9.0,19.5,21.0,15.0,20.0,40.0,75.0,55.0,75.0,150.0,201.0
37,6kmEGWG0,29/10/2024,16:45,ENGLAND - LEAGUE ONE,Lincoln,Northampton,ROUND 5,1.73,3.6,4.5,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.9,1.95,1.8,1.73,2.08,1.21,4.25,10.0,12.0,23.0,51.0,6.5,7.0,15.0,41.0,8.0,8.5,17.0,41.0,13.0,15.0,29.0,51.0,351.0
38,WIDwXGr3,29/10/2024,16:45,ITALY - SERIE A,AC Milan,Napoli,ROUND 10,2.45,3.4,2.8,1.36,3.0,1.04,12.0,1.25,4.0,1.85,2.05,1.67,2.1,2.38,1.55,1.45,2.68,12.0,10.0,15.0,29.0,9.5,6.5,11.0,21.0,13.0,9.5,13.0,29.0,23.0,19.0,26.0,41.0,151.0
39,ANeaJbhf,29/10/2024,16:45,SCOTLAND - CHAMPIONSHIP,Dunfermline,Livingston,ROUND 11,3.4,3.2,2.1,1.5,2.5,1.08,7.0,1.4,2.75,2.3,1.6,2.0,1.73,3.3,1.33,1.7,2.1,7.5,6.5,9.5,19.0,9.0,6.5,9.5,19.0,17.0,13.0,17.0,34.0,41.0,29.0,41.0,51.0,1250.0
40,29QzHFUP,29/10/2024,16:45,ENGLAND - LEAGUE ONE,Stevenage,Bolton,ROUND 11,3.2,3.2,2.25,1.4,2.75,1.06,9.5,1.3,3.4,2.03,1.83,1.75,2.0,3.1,1.35,1.63,2.25,9.5,8.0,11.0,21.0,10.0,6.0,9.5,19.0,15.0,12.0,13.0,29.0,34.0,26.0,34.0,41.0,201.0
41,S4yNEAoD,29/10/2024,16:45,ENGLAND - LEAGUE ONE,Stockport County,Reading,ROUND 5,1.85,3.7,3.75,1.36,3.0,1.04,13.0,1.25,3.75,1.85,2.0,1.75,2.0,1.88,1.98,1.26,3.7,12.0,12.0,21.0,41.0,8.0,7.0,13.0,29.0,9.5,8.5,15.0,34.0,17.0,15.0,23.0,41.0,201.0
42,pOxkbVRa,29/10/2024,16:45,ENGLAND - LEAGUE TWO,Fleetwood,Salford,ROUND 5,2.0,3.7,3.25,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.9,1.8,1.91,2.05,1.8,1.33,3.3,11.0,10.0,17.0,41.0,7.5,7.0,12.0,26.0,10.0,9.0,15.0,34.0,19.0,17.0,26.0,51.0,251.0
43,4n6Rfpld,29/10/2024,16:45,ITALY - SERIE C,Lumezzane,Pergolettese,GROUP A ,2.18,3.1,3.35,1.44,2.62,1.08,6.4,1.37,2.85,2.15,1.65,1.83,1.88,2.15,1.65,,,6.4,8.75,17.0,45.0,7.1,5.9,11.75,35.0,10.25,8.75,14.5,45.0,21.0,18.0,30.0,75.0,600.0
44,4Ml8HxN6,29/10/2024,16:45,SCOTLAND - CHAMPIONSHIP,Morton,Queen's Park,ROUND 11,2.6,2.9,2.9,1.44,2.63,1.06,8.0,1.33,3.25,2.1,1.7,1.83,1.83,2.5,1.5,1.4,2.85,8.0,9.0,13.0,29.0,8.0,6.0,12.0,23.0,12.0,11.0,13.0,34.0,23.0,21.0,34.0,51.0,700.0
45,G8hioZ7k,29/10/2024,17:00,VENEZUELA - LIGA FUTVE,Rayo Zuliano,Zamora,CLAUSURA ,2.3,2.95,3.2,1.42,2.47,1.02,7.2,1.36,2.67,2.05,1.6,1.78,1.83,,,,,7.7,8.5,16.0,45.0,7.2,5.7,11.25,32.0,11.0,9.0,14.0,40.0,24.0,19.5,30.0,70.0,600.0
46,SUnqo1Lh,29/10/2024,18:00,COLOMBIA - PRIMERA A,Chico,La Equidad,CLAUSURA ,3.0,2.88,2.7,1.57,2.25,1.13,6.0,1.5,2.5,2.6,1.48,2.1,1.67,2.85,1.4,1.48,2.6,6.0,6.5,12.0,26.0,7.0,5.5,11.0,26.0,13.0,12.0,17.0,41.0,29.0,29.0,41.0,67.0,201.0
47,8Uks6nZG,29/10/2024,19:00,BRAZIL - SERIE B,Goias,Operario,ROUND 34,1.9,3.0,5.0,1.57,2.25,1.13,6.0,1.5,2.5,2.6,1.48,2.25,1.57,1.88,1.98,1.18,4.65,6.0,10.0,23.0,51.0,5.0,6.0,19.0,41.0,7.5,9.5,21.0,51.0,15.0,19.0,41.0,81.0,201.0
48,Czz19Lu9,29/10/2024,19:00,BRAZIL - SERIE B,Brusque,Chapecoense-SC,ROUND 34,2.05,2.9,4.33,1.57,2.25,1.11,6.5,1.53,2.38,2.7,1.44,2.2,1.62,2.05,1.8,1.23,4.0,6.0,9.0,19.0,41.0,5.5,6.0,15.0,41.0,8.0,9.5,19.0,51.0,17.0,21.0,41.0,81.0,201.0
49,lzKILqFr,29/10/2024,19:45,USA - MLS,Columbus Crew,New York Red Bulls,PLAY OFFS ,1.7,3.75,5.0,1.29,3.5,1.03,15.0,1.17,5.0,1.57,2.35,1.57,2.25,1.68,2.15,1.19,4.5,15.0,19.0,29.0,51.0,10.0,7.5,15.0,34.0,9.5,8.5,12.0,34.0,13.0,12.0,21.0,41.0,126.0
50,WzHKjepS,29/10/2024,20:00,VENEZUELA - LIGA FUTVE,Dep. Tachira,Caracas,CLAUSURA ,1.6,3.4,5.8,1.47,2.35,1.03,6.65,1.42,2.47,2.2,1.53,2.18,1.53,,,,,7.1,11.5,32.0,150.0,5.1,7.0,21.0,90.0,6.3,8.5,23.0,100.0,11.25,15.0,40.0,150.0,201.0
51,vV9BlFAm,29/10/2024,20:05,COLOMBIA - PRIMERA A,Dep. Pasto,Aguilas,CLAUSURA ,2.15,2.88,3.9,1.67,2.1,1.14,5.5,1.62,2.2,3.1,1.36,2.5,1.5,2.1,1.7,1.25,3.8,5.5,7.5,17.0,41.0,5.0,6.0,15.0,41.0,8.5,11.0,23.0,51.0,19.0,23.0,41.0,101.0,201.0
52,0QDAlK3q,29/10/2024,21:30,BRAZIL - SERIE B,Guarani,Novorizontino,ROUND 34,2.55,2.8,3.1,1.67,2.1,1.13,6.0,1.57,2.25,2.88,1.4,2.25,1.57,2.5,1.5,1.38,3.0,5.5,7.0,13.0,34.0,6.0,6.0,13.0,34.0,11.0,11.0,21.0,51.0,26.0,29.0,41.0,81.0,201.0
53,YkO97aAL,29/10/2024,21:30,BRAZIL - SERIE B,Amazonas,Botafogo SP,ROUND 34,1.83,3.0,5.0,1.62,2.2,1.11,6.5,1.53,2.38,2.7,1.44,2.38,1.53,1.85,2.0,1.18,4.8,6.0,9.5,23.0,51.0,5.0,6.5,19.0,51.0,7.0,9.5,21.0,51.0,15.0,21.0,41.0,81.0,201.0
54,nFg9eA6b,29/10/2024,21:30,SOUTH AMERICA - COPA LIBERTADORES,River Plate (Arg),Atletico-MG (Bra),PLAY OFFS ,1.62,4.2,5.0,1.4,2.75,1.05,11.0,1.3,3.4,2.03,1.83,2.0,1.75,1.6,2.3,1.19,4.5,10.0,12.0,26.0,51.0,6.5,8.0,17.0,41.0,7.0,8.5,21.0,41.0,11.0,15.0,29.0,67.0,451.0
55,CYtcF2g2,29/10/2024,21:50,USA - MLS,Real Salt Lake,Minnesota United,PLAY OFFS ,1.95,3.75,3.6,1.25,3.75,1.02,19.0,1.14,5.5,1.5,2.5,1.44,2.63,1.98,1.88,1.3,3.45,19.0,17.0,21.0,41.0,12.0,7.5,13.0,23.0,12.0,9.0,11.0,26.0,19.0,13.0,19.0,29.0,101.0
56,nsYpYgQ6,29/10/2024,22:10,COLOMBIA - PRIMERA A,Pereira,Envigado,CLAUSURA ,1.62,3.5,6.0,1.53,2.38,1.1,7.0,1.5,2.5,2.5,1.5,2.5,1.5,1.63,2.25,1.15,5.5,6.5,11.0,29.0,67.0,4.75,7.0,21.0,51.0,6.5,9.5,26.0,67.0,12.0,17.0,41.0,101.0,201.0
