Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
69,fZeymjiB,08/11/2024,16:30,ITALY - SERIE C,Trento,FeralpiSalo,GROUP A ,3.0,2.82,2.42,1.53,2.4,1.11,5.6,1.47,2.5,2.37,1.52,1.98,1.75,,,1.53,2.4,5.6,6.6,11.25,27.0,7.1,5.7,9.5,23.0,14.0,11.5,16.0,37.0,40.0,32.0,50.0,100.0,900.0
70,82owdZUq,08/11/2024,16:30,AUSTRIA - 2. LIGA,First Vienna,A. Lustenau,ROUND 13,2.47,3.4,2.65,1.37,2.85,1.05,7.8,1.25,3.6,1.75,2.0,1.6,2.18,,,,,7.8,9.75,14.0,30.0,9.75,6.6,9.75,21.0,13.5,9.25,12.0,26.0,27.0,18.5,24.0,50.0,300.0
71,b72SlCMb,08/11/2024,16:30,ITALY - SERIE C,Pro Vercelli,Alcione Milano,GROUP A ,2.07,2.9,3.7,1.53,2.4,1.11,5.6,1.47,2.5,2.37,1.52,2.05,1.7,2.05,1.72,,,5.6,8.5,19.0,60.0,5.7,5.8,13.0,40.0,8.75,9.0,17.0,55.0,19.5,20.0,40.0,100.0,900.0
72,6ROPVSsH,08/11/2024,16:45,SCOTLAND - CHAMPIONSHIP,Morton,Ayr,ROUND 13,3.5,3.4,1.9,1.44,2.63,1.06,8.0,1.33,3.25,2.05,1.75,1.83,1.83,3.45,1.3,1.85,2.0,9.5,7.0,9.0,17.0,10.0,7.0,9.0,17.0,19.0,13.0,17.0,29.0,41.0,34.0,41.0,51.0,800.0
73,Gp6AbAAT,08/11/2024,16:45,FRANCE - LIGUE 1,Marseille,Auxerre,ROUND 11,1.42,5.0,7.0,1.25,3.75,1.02,19.0,1.14,5.5,1.5,2.63,1.67,2.1,1.4,2.85,1.12,6.25,19.0,21.0,41.0,67.0,9.5,10.0,21.0,41.0,8.5,8.5,17.0,41.0,10.0,11.0,21.0,41.0,151.0
74,UwgAjVB7,08/11/2024,16:45,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Newry City,Armagh,ROUND 15,2.47,3.85,2.35,1.16,4.6,,,1.1,5.8,1.29,2.95,1.28,3.05,,,,,26.0,18.5,20.0,30.0,19.0,9.5,10.5,16.0,21.0,10.75,10.25,16.0,32.0,17.0,16.5,23.0,90.0
75,23ZSwhS1,08/11/2024,16:45,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Annagh,Newington,ROUND 15,1.45,4.2,6.0,1.35,2.94,1.01,7.85,1.24,3.3,1.78,1.93,1.9,1.72,,,,,11.5,15.5,37.0,120.0,6.7,8.25,19.5,65.0,6.6,8.25,19.5,65.0,9.5,12.0,28.0,100.0,800.0
76,6Ls1uo5D,08/11/2024,16:45,BELGIUM - JUPILER PRO LEAGUE,St. Truiden,KV Mechelen,ROUND 14,2.55,3.4,2.63,1.33,3.25,1.04,13.0,1.2,4.33,1.7,2.1,1.57,2.25,2.5,1.5,1.5,2.5,13.0,11.0,15.0,26.0,11.0,6.5,10.0,19.0,15.0,10.0,11.0,23.0,26.0,19.0,23.0,34.0,126.0
77,OYgzob9U,08/11/2024,16:45,ITALY - SERIE A,Lecce,Empoli,ROUND 12,2.3,3.1,3.4,1.53,2.38,1.11,6.5,1.5,2.63,2.63,1.5,2.05,1.7,2.25,1.63,1.33,3.3,6.5,8.0,15.0,41.0,6.0,6.0,13.0,34.0,9.5,10.0,17.0,41.0,21.0,21.0,41.0,67.0,501.0
78,4j4y5VfK,08/11/2024,16:45,WALES - CYMRU PREMIER,Aberystwyth,Newtown,ROUND 16,5.4,4.2,1.47,1.31,3.15,1.04,8.75,1.2,4.05,1.62,2.2,1.75,1.98,,,2.15,1.65,8.75,8.0,7.7,10.5,17.5,8.5,8.25,11.25,35.0,17.5,16.5,23.0,110.0,55.0,50.0,65.0,450.0
79,AHtiptfM,08/11/2024,17:00,ENGLAND - CHAMPIONSHIP,Watford,Oxford Utd,ROUND 15,1.8,3.7,4.2,1.33,3.25,1.04,13.0,1.25,4.0,1.8,2.0,1.67,2.1,1.85,2.05,1.24,3.9,13.0,15.0,23.0,41.0,8.5,7.0,13.0,29.0,9.5,8.5,13.0,34.0,15.0,13.0,21.0,41.0,151.0
80,2XKvz6nC,08/11/2024,17:00,ECUADOR - LIGA PRO,Delfin,Mushuc Runa,SECOND STAGE ,2.2,3.4,3.2,1.36,3.0,1.05,11.0,1.25,3.75,1.88,1.93,1.67,2.1,2.2,1.65,1.35,3.1,11.0,11.0,17.0,34.0,8.5,6.5,12.0,26.0,11.0,9.0,13.0,34.0,21.0,17.0,26.0,41.0,201.0
81,rPc4X7Gj,08/11/2024,17:00,SPAIN - LALIGA,Rayo Vallecano,Las Palmas,ROUND 13,1.75,3.5,5.0,1.44,2.63,1.07,9.0,1.36,3.2,2.2,1.67,2.0,1.75,1.75,2.05,1.2,4.4,8.5,11.0,23.0,51.0,6.0,6.5,17.0,41.0,7.5,8.5,19.0,41.0,13.0,15.0,29.0,67.0,401.0
82,Uc9TxhUH,08/11/2024,17:15,PORTUGAL - LIGA PORTUGAL,Moreirense,Gil Vicente,ROUND 11,2.15,3.1,3.7,1.5,2.5,1.08,8.0,1.44,2.63,2.4,1.53,2.0,1.75,2.1,1.7,1.28,3.55,7.0,9.0,17.0,41.0,6.5,6.0,13.0,34.0,9.0,9.5,17.0,41.0,19.0,21.0,34.0,67.0,451.0
83,EaYcijro,08/11/2024,18:00,URUGUAY - PRIMERA DIVISION,CA Cerro,Maldonado,CLAUSURA ,2.2,3.2,3.5,1.5,2.37,1.1,7.0,1.44,2.63,2.4,1.53,2.1,1.67,2.15,1.68,1.3,3.45,7.0,8.0,17.0,41.0,6.0,6.0,13.0,34.0,9.0,9.5,19.0,41.0,21.0,21.0,41.0,67.0,201.0
84,QmuqFgzh,08/11/2024,20:30,URUGUAY - PRIMERA DIVISION,Racing Montevideo,Nacional,CLAUSURA ,5.5,4.1,1.6,1.33,3.0,1.05,11.0,1.29,3.5,1.9,1.95,1.83,1.83,5.0,1.17,2.35,1.58,11.0,7.0,7.5,12.0,13.0,7.5,8.5,13.0,26.0,17.0,17.0,26.0,51.0,41.0,41.0,51.0,301.0
85,OGYJXPXN,08/11/2024,22:00,MEXICO - LIGA MX,Queretaro,Santos Laguna,APERTURA ,1.91,3.5,4.0,1.4,2.75,1.06,10.0,1.29,3.5,2.0,1.85,1.8,1.95,1.95,1.9,1.26,3.7,10.0,11.0,21.0,41.0,7.5,6.5,13.0,34.0,9.0,8.5,15.0,41.0,17.0,15.0,26.0,51.0,251.0
86,xnqclRX1,08/11/2024,22:20,COLOMBIA - PRIMERA A,Santa Fe,Once Caldas,CLAUSURA ,2.05,3.2,3.8,1.57,2.25,1.11,6.5,1.5,2.5,2.5,1.5,2.2,1.62,2.05,1.75,1.28,3.55,6.5,8.0,17.0,41.0,5.5,6.5,15.0,41.0,8.5,9.5,21.0,51.0,19.0,21.0,41.0,81.0,201.0
