Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
15,2ye1QkJ6,02/09/2024,15:45,ITALY - SERIE C,Avellino,Giugliano,GROUP C ,1.65,3.6,5.0,1.4,2.75,1.07,7.0,1.33,3.05,2.0,1.75,1.95,1.75,1.65,2.15,,,7.0,12.0,27.0,90.0,6.2,7.0,16.0,50.0,7.3,8.25,17.5,60.0,12.5,14.0,30.0,90.0,800.0
16,lYCStB3m,02/09/2024,15:45,ITALY - SERIE C,Cavese,Crotone,GROUP C ,3.1,3.35,2.18,1.45,2.55,1.07,6.9,1.35,2.95,2.05,1.72,1.83,1.87,,,1.65,2.15,6.9,7.1,10.0,20.0,9.0,6.4,9.0,18.5,15.5,11.0,15.0,32.0,37.0,28.0,37.0,75.0,700.0
17,dGqb55yq,02/09/2024,15:45,ITALY - SERIE C,Ascoli,Pianese,GROUP B ,1.6,3.55,5.7,1.45,2.55,1.07,6.8,1.33,3.05,1.98,1.78,1.93,1.78,1.6,2.27,,,6.8,13.0,35.0,120.0,6.2,6.9,18.0,65.0,7.2,8.0,17.5,65.0,12.0,13.0,28.0,90.0,800.0
18,Q1M0k1qS,02/09/2024,16:00,ENGLAND - LEAGUE TWO,Salford,MK Dons,ROUND 4,3.1,3.4,2.2,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,1.57,2.25,3.0,1.38,1.65,2.2,13.0,10.0,12.0,21.0,12.0,6.5,9.0,17.0,17.0,11.0,12.0,23.0,34.0,23.0,29.0,41.0,126.0
19,UmWenXuQ,02/09/2024,16:15,ITALY - SERIE C,Catania,Benevento,GROUP C ,2.87,2.75,2.72,1.57,2.3,1.13,5.2,1.53,2.35,2.55,1.45,2.05,1.7,2.32,1.57,,,5.2,6.4,12.0,32.0,6.8,5.5,10.5,29.0,13.0,10.75,17.0,45.0,37.0,30.0,45.0,110.0,201.0
20,M78yF0jA,02/09/2024,16:30,SPAIN - LALIGA2,Elche,Cordoba,ROUND 3,2.0,3.1,4.0,1.5,2.5,1.08,7.5,1.4,2.75,2.3,1.6,2.0,1.73,2.05,1.8,1.26,3.7,7.5,9.5,19.0,41.0,6.0,6.0,15.0,34.0,8.5,9.5,17.0,41.0,17.0,19.0,34.0,67.0,1250.0
21,6oDeNmoG,02/09/2024,17:00,ARGENTINA - LIGA PROFESIONAL,Gimnasia L.P.,Argentinos Jrs,ROUND 13,2.45,2.9,3.25,1.57,2.25,1.13,6.0,1.53,2.38,2.7,1.44,2.1,1.67,2.43,1.53,1.35,3.1,6.0,7.5,15.0,34.0,6.0,6.0,13.0,34.0,10.0,10.0,19.0,41.0,23.0,23.0,41.0,67.0,501.0
22,fqDWsEKh,02/09/2024,17:30,URUGUAY - PRIMERA DIVISION,Maldonado,Liverpool M.,CLAUSURA ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,xxtwMFvP,02/09/2024,18:00,PARAGUAY - PRIMERA DIVISION,Ameliano,Sp. Luqueno,CLAUSURA ,2.7,3.0,2.55,1.57,2.25,1.1,7.0,1.5,2.5,2.5,1.5,2.1,1.67,2.75,1.43,1.48,2.6,6.5,6.5,11.0,26.0,7.0,6.0,11.0,26.0,12.0,11.0,19.0,41.0,29.0,26.0,41.0,67.0,201.0
24,SMYc1rWH,02/09/2024,18:45,VENEZUELA - LIGA FUTVE,Estudiantes Merida,Metropolitanos,CLAUSURA ,2.37,2.9,3.1,1.42,2.45,1.04,7.5,1.37,2.62,2.07,1.6,1.78,1.82,,,,,7.6,8.5,15.5,40.0,6.9,5.7,10.75,29.0,11.0,9.25,14.0,37.0,26.0,21.0,32.0,75.0,600.0
25,4MGvRVoi,02/09/2024,19:00,ARGENTINA - LIGA PROFESIONAL,Godoy Cruz,Central Cordoba,ROUND 13,1.67,3.6,5.5,1.5,2.5,1.08,8.0,1.44,2.63,2.35,1.57,2.2,1.62,1.65,2.2,1.16,5.25,7.5,11.0,26.0,67.0,5.5,7.0,19.0,51.0,6.5,9.0,21.0,51.0,12.0,17.0,34.0,81.0,501.0
26,Qkn90Bvl,02/09/2024,19:30,BRAZIL - SERIE B,Sport Recife,Ituano,ROUND 24,1.5,4.1,6.25,1.4,2.75,1.06,10.0,1.33,3.25,2.05,1.75,2.1,1.67,1.5,2.5,1.13,6.0,9.0,15.0,34.0,67.0,6.0,7.5,21.0,51.0,6.5,9.0,21.0,51.0,10.0,13.0,34.0,67.0,201.0
27,nJ9Oqzjt,02/09/2024,20:30,URUGUAY - PRIMERA DIVISION,Wanderers,Nacional,CLAUSURA ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,IVcoQRjt,02/09/2024,20:30,PARAGUAY - PRIMERA DIVISION,Sportivo Trinidense,Sol de America,CLAUSURA ,2.2,3.2,3.2,1.44,2.63,1.07,8.5,1.36,3.0,2.15,1.67,1.83,1.83,2.2,1.65,1.35,3.1,8.5,9.0,15.0,34.0,7.0,6.0,12.0,29.0,10.0,9.5,15.0,41.0,21.0,19.0,34.0,51.0,301.0
29,nkbPnqHO,02/09/2024,20:45,VENEZUELA - LIGA FUTVE,La Guaira,Universidad Central,CLAUSURA ,2.37,2.77,3.25,1.53,2.18,1.08,6.05,1.52,2.22,2.45,1.42,2.02,1.62,,,,,6.0,7.2,15.5,45.0,5.9,5.6,12.0,37.0,10.25,9.75,17.5,55.0,25.0,24.0,45.0,120.0,201.0
30,C6EA74kf,02/09/2024,21:00,ECUADOR - LIGA PRO,Cumbaya,Imbabura,SECOND STAGE ,3.0,3.1,2.38,1.5,2.5,1.08,8.0,1.4,2.75,2.25,1.62,1.91,1.8,3.0,1.38,1.58,2.35,7.5,7.0,11.0,23.0,8.0,6.0,10.0,21.0,13.0,12.0,17.0,34.0,34.0,26.0,41.0,51.0,351.0
31,bu8BghZ0,02/09/2024,21:30,COLOMBIA - PRIMERA A,Dep. Cali,Dep. Pasto,CLAUSURA ,2.2,3.0,3.6,1.53,2.38,1.1,7.0,1.5,2.5,2.5,1.5,2.1,1.67,2.15,1.68,1.3,3.45,6.5,8.5,17.0,41.0,6.0,6.0,13.0,34.0,9.0,10.0,19.0,41.0,21.0,21.0,41.0,67.0,201.0
32,UJ0w6XGQ,02/09/2024,21:30,BRAZIL - SERIE B,Operario,Brusque,ROUND 24,1.75,3.1,5.5,1.62,2.2,1.14,5.5,1.57,2.25,2.88,1.4,2.63,1.44,1.75,2.05,1.16,5.25,5.5,9.5,26.0,67.0,4.5,7.0,21.0,51.0,6.5,10.0,26.0,67.0,13.0,21.0,41.0,126.0,201.0
