Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
11,vkjMm10f,29/08/2024,15:30,EUROPE - EUROPA LEAGUE,FCSB (Rou),LASK (Aut),QUALIFICATION ,2.15,3.3,3.4,1.4,2.75,1.06,8.0,1.3,3.4,2.03,1.78,1.8,1.91,2.1,1.7,1.33,3.3,9.0,10.0,17.0,34.0,7.5,6.5,12.0,29.0,10.0,9.5,15.0,34.0,19.0,19.0,29.0,51.0,600.0
12,xURdjwA4,29/08/2024,15:45,EUROPE - EUROPA LEAGUE,Hearts (Sco),Plzen (Cze),QUALIFICATION ,3.6,3.4,2.0,1.36,3.0,1.02,11.0,1.25,3.75,1.85,1.95,1.73,2.0,3.55,1.28,1.8,2.0,11.0,8.0,10.0,17.0,11.0,6.5,9.0,15.0,21.0,12.0,13.0,26.0,41.0,29.0,34.0,41.0,151.0
13,I9jAaUMP,29/08/2024,16:00,EUROPE - EUROPA LEAGUE,SK Rapid (Aut),Braga (Por),QUALIFICATION ,2.63,3.6,2.45,1.36,3.0,1.02,12.0,1.25,3.75,1.83,1.98,1.67,2.1,2.6,1.48,1.55,2.38,12.0,9.5,13.0,23.0,9.0,7.0,10.0,19.0,15.0,9.5,15.0,29.0,29.0,21.0,26.0,41.0,151.0
14,42b2wJHb,29/08/2024,16:00,EUROPE - EUROPA LEAGUE,Shamrock Rovers (Irl),PAOK (Gre),QUALIFICATION ,5.25,3.9,1.62,1.33,3.25,1.04,9.0,1.22,4.0,1.73,2.08,1.8,1.91,5.0,1.17,2.25,1.63,12.0,8.0,8.0,12.0,15.0,7.5,8.5,13.0,29.0,17.0,15.0,23.0,51.0,41.0,41.0,51.0,600.0
15,QBwTOJ25,29/08/2024,16:00,EUROPE - EUROPA LEAGUE,Borac Banja Luka (Bih),Ferencvaros (Hun),QUALIFICATION ,6.5,3.4,1.6,1.4,2.75,1.06,8.0,1.3,3.4,2.03,1.78,2.0,1.73,5.9,1.13,2.3,1.6,8.5,6.5,7.0,11.0,15.0,7.0,9.0,15.0,34.0,21.0,17.0,34.0,67.0,51.0,51.0,51.0,800.0
16,Oj77u9Vg,29/08/2024,16:00,EUROPE - EUROPA LEAGUE,TSC (Srb),Maccabi Tel Aviv (Isr),QUALIFICATION ,3.4,3.7,2.0,1.36,3.0,1.05,8.5,1.25,3.75,1.85,1.95,1.73,2.0,3.45,1.3,1.83,1.98,11.0,8.0,10.0,17.0,11.0,7.0,9.0,17.0,19.0,12.0,15.0,26.0,34.0,26.0,34.0,41.0,400.0
17,0ns5XwtA,29/08/2024,16:30,SPAIN - LALIGA,Las Palmas,Real Madrid,ROUND 3,8.5,5.0,1.38,1.29,3.5,1.03,15.0,1.17,5.0,1.57,2.38,1.8,1.95,7.0,1.1,3.1,1.35,15.0,8.5,7.5,9.5,21.0,9.5,8.5,11.0,41.0,23.0,19.0,23.0,81.0,51.0,51.0,51.0,251.0
18,EZSnBbQ6,29/08/2024,18:30,PARAGUAY - PRIMERA DIVISION,2 de Mayo,Ameliano,CLAUSURA ,2.15,3.1,3.3,1.53,2.38,1.08,8.0,1.44,2.63,2.4,1.53,2.1,1.67,2.15,1.68,1.33,3.3,7.0,8.0,15.0,41.0,5.5,6.5,13.0,34.0,9.0,10.0,21.0,51.0,19.0,21.0,41.0,67.0,1250.0
19,SE2T5VgQ,29/08/2024,19:00,CHILE - PRIMERA DIVISION,Colo Colo,Nublense,ROUND 22,1.57,3.9,5.5,1.36,3.0,1.05,11.0,1.25,3.75,1.88,1.98,1.83,1.83,1.58,2.35,1.16,5.25,11.0,15.0,29.0,51.0,7.0,7.5,17.0,41.0,7.5,8.5,17.0,41.0,12.0,13.0,26.0,51.0,301.0
20,WpSBxPgK,29/08/2024,20:00,URUGUAY - PRIMERA DIVISION,Nacional,Liverpool M.,CLAUSURA ,1.53,4.0,6.5,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,1.83,1.83,1.53,2.43,1.13,5.9,12.0,17.0,34.0,67.0,7.5,7.5,19.0,41.0,7.5,8.5,17.0,41.0,11.0,12.0,26.0,51.0,251.0
21,A1Me9xeJ,29/08/2024,21:00,PARAGUAY - PRIMERA DIVISION,Tacuary,Olimpia Asuncion,CLAUSURA ,4.0,3.6,1.8,1.4,2.75,1.06,9.5,1.33,3.25,2.05,1.75,1.91,1.8,3.9,1.24,2.0,1.8,9.5,6.5,8.0,15.0,11.0,7.0,8.5,15.0,21.0,15.0,17.0,29.0,41.0,34.0,41.0,51.0,351.0
22,pKvKeoWI,29/08/2024,21:30,CHILE - PRIMERA DIVISION,Huachipato,Palestino,ROUND 22,2.35,3.4,2.9,1.4,2.75,1.06,10.0,1.3,3.4,2.0,1.85,1.73,2.0,2.3,1.6,1.4,2.85,10.0,9.5,15.0,29.0,8.0,6.5,11.0,23.0,11.0,9.5,15.0,34.0,21.0,19.0,29.0,51.0,201.0
