Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
69,6RbL6pUN,29/09/2024,10:00,TURKEY - SUPER LIG,Trabzonspor,Konyaspor,ROUND 7,1.85,3.4,4.33,1.44,2.63,1.07,9.0,1.33,3.25,2.08,1.73,1.91,1.8,1.88,1.98,1.23,4.0,9.0,11.0,21.0,41.0,6.5,6.5,15.0,34.0,8.5,9.0,17.0,41.0,15.0,17.0,29.0,51.0,351.0
70,I5SwPRqh,29/09/2024,10:00,TURKEY - SUPER LIG,Eyupspor,Gaziantep,ROUND 7,1.85,3.5,4.2,1.4,2.75,1.05,11.0,1.25,3.75,1.88,1.98,1.73,2.0,1.88,1.98,1.24,3.9,10.0,12.0,21.0,41.0,7.5,6.5,15.0,34.0,9.0,8.5,15.0,41.0,15.0,15.0,26.0,51.0,201.0
71,MwDdt66r,29/09/2024,10:00,SERBIA - PRVA LIGA,Zemun,Macva,ROUND 9,3.43,3.08,2.07,1.5,2.42,1.06,7.5,1.39,2.51,2.32,1.53,2.0,1.77,,,,,6.5,6.0,9.0,17.0,8.0,5.5,8.5,17.0,13.0,10.0,13.0,31.0,36.0,26.0,41.0,76.0,101.0
72,W0xrPfcK,29/09/2024,10:00,ROMANIA - LIGA 1,Gloria Buzau,Farul Constanta,ROUND 11,4.0,3.4,1.83,1.4,2.75,1.06,10.0,1.3,3.4,2.03,1.83,1.83,1.83,3.9,1.24,1.98,1.88,9.5,7.0,8.5,15.0,11.0,6.5,8.5,15.0,21.0,15.0,15.0,29.0,41.0,34.0,41.0,51.0,251.0
73,ERdZiGFs,29/09/2024,10:00,SWEDEN - SUPERETTAN,Helsingborg,Gefle,ROUND 25,1.42,4.5,6.5,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,1.8,1.95,1.43,2.75,1.12,6.25,15.0,19.0,34.0,67.0,8.0,9.0,19.0,41.0,7.5,8.5,17.0,41.0,10.0,11.0,23.0,51.0,251.0
74,h8tCfEQG,29/09/2024,10:00,ITALY - SERIE A,Como,Verona,ROUND 6,2.05,3.4,3.7,1.44,2.63,1.07,9.0,1.36,3.2,2.1,1.73,1.91,1.91,2.09,1.84,1.28,3.55,9.0,10.0,17.0,41.0,7.0,6.5,13.0,29.0,9.0,9.0,15.0,41.0,19.0,17.0,29.0,51.0,301.0
75,zmj0lw7t,29/09/2024,10:00,URUGUAY - PRIMERA DIVISION,River Plate,Fenix,CLAUSURA ,2.4,3.3,2.8,1.5,2.5,1.07,9.0,1.4,2.75,2.25,1.62,2.0,1.73,2.38,1.55,1.43,2.75,8.0,7.5,13.0,29.0,7.0,6.5,11.0,26.0,11.0,10.0,17.0,41.0,23.0,21.0,34.0,67.0,900.0
76,htYsGnAD,29/09/2024,10:00,TURKEY - 1. LIG,Yeni Malatyaspor,Amedspor,ROUND 7,8.5,6.0,1.2,1.28,3.46,1.01,14.9,1.12,4.4,1.53,2.4,2.03,1.75,,,,,17.0,8.0,6.0,7.5,23.0,13.0,9.5,11.0,51.0,26.0,29.0,29.0,126.0,67.0,51.0,81.0,201.0
77,OC8I1VXq,29/09/2024,10:00,ITALY - SERIE A,AS Roma,Venezia,ROUND 6,1.4,4.75,8.0,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.1,1.95,1.8,1.4,2.85,1.1,7.0,12.0,19.0,41.0,81.0,7.0,9.0,21.0,51.0,6.5,8.5,19.0,51.0,9.0,12.0,26.0,51.0,351.0
78,SnS3kNTh,29/09/2024,10:00,ARMENIA - PREMIER LEAGUE,Ararat-Armenia,BKMA,ROUND 9,1.17,5.9,11.5,1.21,3.94,1.02,13.4,1.08,5.35,1.36,2.61,2.03,1.75,,,,,18.0,29.0,80.0,300.0,7.8,11.25,30.0,120.0,5.8,8.5,22.0,80.0,6.0,8.75,23.0,80.0,500.0
79,bDeVnJAO,29/09/2024,10:00,FRANCE - LIGUE 1,Toulouse,Lyon,ROUND 6,2.55,3.4,2.75,1.36,3.0,1.05,11.0,1.25,4.0,1.75,2.05,1.62,2.2,2.43,1.53,1.48,2.6,12.0,11.0,15.0,29.0,10.0,6.5,10.0,21.0,13.0,10.0,12.0,26.0,26.0,19.0,26.0,41.0,151.0
80,KnvLwLo4,29/09/2024,10:00,ENGLAND - PREMIER LEAGUE,Ipswich,Aston Villa,ROUND 6,4.0,3.8,1.85,1.33,3.25,1.04,13.0,1.22,4.33,1.67,2.2,1.62,2.2,3.8,1.25,2.05,1.88,13.0,9.5,11.0,17.0,15.0,8.0,9.5,15.0,23.0,15.0,15.0,23.0,41.0,34.0,34.0,41.0,201.0
81,nLxnlYsn,29/09/2024,10:15,BULGARIA - PARVA LIGA,CSKA 1948 Sofia,Botev Plovdiv,ROUND 10,2.5,3.2,2.88,1.44,2.63,1.07,8.5,1.36,3.0,2.15,1.67,1.83,1.83,2.43,1.53,1.43,2.75,8.5,8.5,13.0,29.0,7.5,6.0,11.0,23.0,12.0,10.0,15.0,34.0,23.0,21.0,34.0,51.0,301.0
82,pWnjRsFa,29/09/2024,10:30,GERMANY - BUNDESLIGA,Holstein Kiel,Eintracht Frankfurt,ROUND 5,4.33,4.2,1.73,1.25,3.75,1.03,17.0,1.14,5.5,1.5,2.63,1.53,2.38,3.9,1.24,2.1,1.7,19.0,11.0,10.0,15.0,17.0,8.5,8.5,12.0,26.0,15.0,13.0,19.0,41.0,29.0,29.0,34.0,101.0
83,K4PvA6Cc,29/09/2024,10:30,SPAIN - PRIMERA RFEF,Arenteiro,Gimnastica Segoviana,GROUP 1 ,1.83,3.0,4.5,1.57,2.25,1.1,6.5,1.5,2.5,2.5,1.5,2.25,1.57,1.9,1.9,1.21,4.25,6.5,9.5,21.0,51.0,5.5,6.5,17.0,41.0,7.5,9.5,21.0,51.0,15.0,19.0,41.0,81.0,67.0
84,2ecQ1mtK,29/09/2024,10:30,SPAIN - PRIMERA RFEF,Murcia,Betis B,GROUP 2 ,1.67,3.3,4.75,1.53,2.38,1.08,7.0,1.44,2.63,2.38,1.53,2.38,1.53,1.73,2.08,1.19,4.5,7.0,10.0,23.0,51.0,5.5,7.0,17.0,41.0,7.0,9.5,23.0,51.0,13.0,19.0,41.0,81.0,900.0
85,Ol4qoDVi,29/09/2024,10:30,HUNGARY - OTP BANK LIGA,Fehervar FC,Paks,ROUND 8,2.4,3.6,2.63,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,1.53,2.38,2.38,1.55,1.48,2.6,15.0,12.0,15.0,29.0,11.0,7.0,10.0,19.0,13.0,9.5,12.0,23.0,23.0,17.0,23.0,34.0,126.0
86,bw7bzxHt,29/09/2024,11:00,BELGIUM - CHALLENGER PRO LEAGUE,Anderlecht U23,Waregem,ROUND 6,4.33,3.7,1.75,1.29,3.5,1.03,15.0,1.17,5.0,1.6,2.3,1.57,2.25,4.15,1.22,2.05,1.75,15.0,9.5,10.0,15.0,17.0,7.5,8.5,13.0,23.0,15.0,12.0,21.0,41.0,29.0,34.0,41.0,126.0
87,IuPS2WT7,29/09/2024,11:00,ICELAND - BESTA DEILD KARLA,KR Reykjavik,Fram,RELEGATION GROUP ,1.93,3.9,3.25,1.23,3.75,1.02,10.0,1.12,5.3,1.39,2.77,1.38,2.8,1.9,1.83,,,10.0,19.0,26.0,50.0,13.5,8.75,12.0,23.0,13.5,9.0,11.0,21.0,20.0,13.0,16.5,29.0,120.0
88,rJGEQZLE,29/09/2024,11:00,ICELAND - BESTA DEILD KARLA,Vestri,Kopavogur,RELEGATION GROUP ,1.85,3.8,3.6,1.28,3.35,1.03,9.25,1.16,4.5,1.5,2.4,1.47,2.5,1.83,1.91,,,9.25,15.5,24.0,50.0,11.0,7.8,12.5,28.0,11.5,8.5,11.75,27.0,17.5,13.0,18.0,37.0,200.0
89,b5NuGz3e,29/09/2024,11:00,DENMARK - SUPERLIGA,Lyngby,Silkeborg,ROUND 10,3.1,3.5,2.2,1.36,3.0,1.04,12.0,1.25,3.75,1.83,2.03,1.67,2.1,3.0,1.38,1.65,2.2,12.0,9.0,11.0,21.0,11.0,7.0,9.0,17.0,17.0,11.0,13.0,23.0,34.0,23.0,29.0,41.0,151.0
90,ln6IEZRQ,29/09/2024,11:00,ICELAND - BESTA DEILD KARLA,Hafnarfjordur,Breidablik,CHAMPIONSHIP GROUP ,3.6,4.05,1.8,1.23,3.75,1.02,10.0,1.12,5.3,1.39,2.8,1.4,2.72,,,1.95,1.78,10.0,13.0,12.5,17.5,20.0,9.0,8.75,12.5,28.0,13.0,11.25,16.0,55.0,26.0,23.0,30.0,150.0
91,A3aTdC58,29/09/2024,11:00,NORWAY - OBOS-LIGAEN,Lyn,Raufoss,ROUND 25,1.5,4.0,6.0,1.3,3.4,1.04,13.0,1.18,4.5,1.65,2.2,1.73,2.0,1.53,2.43,1.14,5.75,13.0,19.0,34.0,67.0,8.0,8.0,19.0,41.0,8.0,8.5,15.0,41.0,11.0,12.0,23.0,41.0,201.0
92,drCAfjgS,29/09/2024,11:00,ENGLAND - CHAMPIONSHIP,Swansea,Bristol City,ROUND 7,2.25,3.7,2.88,1.36,3.0,1.05,11.0,1.29,3.75,1.88,1.98,1.73,2.0,2.25,1.63,1.43,2.75,12.0,9.5,15.0,29.0,8.5,7.0,10.0,23.0,11.0,9.5,15.0,29.0,21.0,19.0,26.0,51.0,201.0
93,xEqe1ZI8,29/09/2024,11:00,GREECE - SUPER LEAGUE,OFI Crete,Panetolikos,ROUND 6,1.75,3.6,4.5,1.4,2.75,1.06,10.0,1.33,3.25,2.05,1.75,1.95,1.8,1.75,2.05,1.2,4.4,9.5,11.0,21.0,51.0,6.5,7.0,15.0,41.0,8.0,8.5,17.0,41.0,13.0,15.0,29.0,51.0,351.0
94,t26uZTPj,29/09/2024,11:00,BELGIUM - JUPILER PRO LEAGUE,Royale Union SG,Kortrijk,ROUND 9,1.38,4.5,8.0,1.33,3.25,1.04,13.0,1.22,4.0,1.7,2.1,2.0,1.75,1.38,3.0,1.1,7.0,12.0,19.0,41.0,101.0,7.0,9.0,23.0,51.0,6.5,8.5,21.0,51.0,9.0,12.0,29.0,67.0,401.0
95,zREIOqAK,29/09/2024,11:00,ESTONIA - MEISTRILIIGA,Narva,Paide,ROUND 30,3.9,3.8,1.7,1.24,3.8,1.01,14.8,1.1,4.9,1.41,2.45,1.47,2.6,,,,,17.0,9.0,9.0,12.5,14.5,7.2,7.1,10.0,22.0,11.25,10.25,14.5,50.0,25.0,23.0,30.0,150.0
96,2uLtd12L,29/09/2024,11:15,SPAIN - LALIGA2,Burgos CF,Granada CF,ROUND 7,2.38,3.25,3.0,1.4,2.75,1.06,10.0,1.3,3.4,2.03,1.83,1.73,2.0,2.35,1.58,1.4,2.85,10.0,10.0,15.0,29.0,8.5,6.0,11.0,23.0,12.0,9.5,13.0,34.0,23.0,19.0,29.0,41.0,201.0
97,YgtTA0Qk,29/09/2024,11:15,ITALY - SERIE C,Pianese,Sestri Levante,GROUP B ,1.87,3.25,4.25,1.44,2.6,1.08,6.4,1.38,2.82,2.15,1.65,1.93,1.78,1.83,1.91,,,6.4,10.5,23.0,70.0,6.0,6.3,14.0,45.0,7.9,8.5,16.5,50.0,15.5,16.5,32.0,90.0,800.0
98,xE7obNtp,29/09/2024,11:15,ITALY - SERIE C,Ascoli,Rimini,GROUP B ,1.65,3.65,5.1,1.42,2.67,1.06,7.2,1.3,3.2,1.9,1.83,1.87,1.83,1.62,2.22,,,7.2,13.5,30.0,100.0,6.5,7.0,16.5,55.0,7.4,8.0,16.5,55.0,12.0,13.0,27.0,80.0,700.0
99,fw0LlJfe,29/09/2024,11:15,SPAIN - LALIGA2,Castellon,Tenerife,ROUND 7,1.73,3.6,4.75,1.36,3.0,1.05,11.0,1.25,3.75,1.85,2.0,1.8,1.91,1.73,2.08,1.2,4.4,11.0,13.0,23.0,51.0,7.5,7.0,15.0,34.0,8.5,8.5,15.0,41.0,13.0,13.0,26.0,51.0,251.0
100,jyEMLeal,29/09/2024,11:15,SPAIN - LALIGA,Ath Bilbao,Sevilla,ROUND 8,1.7,3.7,5.25,1.4,2.75,1.06,10.0,1.3,3.5,2.02,1.88,1.95,1.8,1.68,2.15,1.18,4.8,9.5,13.0,26.0,51.0,6.5,7.0,17.0,41.0,7.5,8.5,17.0,41.0,13.0,15.0,29.0,51.0,301.0
101,WWYjQ6NC,29/09/2024,11:30,SWEDEN - ALLSVENSKAN,Kalmar,Elfsborg,ROUND 25,4.5,3.75,1.73,1.33,3.25,1.04,13.0,1.2,4.33,1.7,2.1,1.67,2.1,4.25,1.21,2.1,1.7,13.0,8.5,9.0,13.0,15.0,7.0,8.5,13.0,26.0,15.0,13.0,21.0,51.0,34.0,41.0,41.0,151.0
102,O6VrSSh0,29/09/2024,11:30,SWEDEN - ALLSVENSKAN,Hacken,Sirius,ROUND 25,1.83,3.8,3.8,1.22,4.0,1.02,19.0,1.13,6.0,1.44,2.7,1.44,2.63,1.91,1.99,1.28,3.55,21.0,19.0,26.0,41.0,13.0,8.0,13.0,26.0,12.0,9.0,11.0,26.0,17.0,13.0,17.0,29.0,81.0
103,CtgKdpwJ,29/09/2024,11:30,SWITZERLAND - SUPER LEAGUE,Luzern,Basel,ROUND 8,2.63,3.25,2.63,1.33,3.25,1.04,13.0,1.2,4.33,1.7,2.1,1.53,2.38,2.6,1.48,1.48,2.6,13.0,12.0,15.0,26.0,12.0,6.5,10.0,19.0,15.0,10.0,11.0,23.0,26.0,19.0,23.0,34.0,101.0
104,jBfW31pn,29/09/2024,11:30,SWITZERLAND - SUPER LEAGUE,Lugano,Winterthur,ROUND 8,1.53,4.5,5.25,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,1.67,2.1,1.53,2.43,1.16,5.25,17.0,19.0,29.0,51.0,9.0,8.5,17.0,41.0,8.5,8.5,15.0,41.0,12.0,12.0,21.0,41.0,151.0
105,trtvT8wf,29/09/2024,11:30,SWEDEN - ALLSVENSKAN,Malmo FF,Mjallby,ROUND 25,1.42,4.75,7.0,1.3,3.4,1.03,15.0,1.2,4.33,1.67,2.15,1.91,1.91,1.4,2.85,1.11,6.8,15.0,19.0,41.0,81.0,7.5,9.0,21.0,51.0,7.0,8.5,19.0,51.0,9.5,11.0,23.0,51.0,251.0
106,fcOhrLz1,29/09/2024,11:30,PORTUGAL - LIGA PORTUGAL 2,Leiria,Maritimo,ROUND 6,2.35,3.1,2.75,1.44,2.63,1.06,10.0,1.33,3.25,2.08,1.73,1.8,1.91,2.38,1.55,1.43,2.75,9.0,9.0,13.0,29.0,8.0,6.0,11.0,23.0,12.0,10.0,15.0,34.0,23.0,21.0,29.0,51.0,251.0
107,zwT1l9At,29/09/2024,11:30,PORTUGAL - LIGA PORTUGAL,Famalicao,Nacional,ROUND 7,1.62,3.7,5.5,1.4,2.75,1.05,11.0,1.29,3.5,2.0,1.85,1.95,1.8,1.6,2.3,1.16,5.25,9.5,13.0,29.0,51.0,6.5,7.0,17.0,41.0,7.5,8.5,17.0,51.0,12.0,13.0,29.0,51.0,351.0
108,l4RUPqQb,29/09/2024,11:30,GERMANY - 3. LIGA,SG Dynamo Dresden,Alemannia Aachen,ROUND 8,1.48,4.75,5.5,1.3,3.4,1.03,15.0,1.2,4.33,1.62,2.25,1.8,1.91,1.48,2.6,1.16,5.25,15.0,17.0,29.0,51.0,8.0,9.0,17.0,41.0,8.0,8.5,17.0,41.0,11.0,12.0,23.0,51.0,201.0
109,S6GVjnEs,29/09/2024,11:45,NETHERLANDS - EERSTE DIVISIE,Cambuur,FC Emmen,ROUND 8,2.15,3.6,3.1,1.33,3.25,1.04,13.0,1.22,4.0,1.7,2.1,1.62,2.2,2.1,1.7,1.38,3.0,13.0,12.0,17.0,34.0,9.5,7.0,11.0,23.0,12.0,9.0,12.0,29.0,21.0,17.0,23.0,41.0,151.0
110,ribb3i0B,29/09/2024,11:45,NETHERLANDS - EREDIVISIE,Waalwijk,Ajax,ROUND 7,6.5,5.75,1.38,1.22,4.0,1.02,21.0,1.13,6.0,1.44,2.7,1.7,2.05,5.9,1.13,3.0,1.38,21.0,10.0,8.5,10.0,21.0,11.0,8.5,11.0,41.0,19.0,19.0,21.0,67.0,41.0,41.0,41.0,151.0
111,2wUTEGjD,29/09/2024,12:00,NORWAY - ELITESERIEN,Bodo/Glimt,Kristiansund,ROUND 24,1.17,8.0,12.0,1.17,5.0,1.01,29.0,1.07,9.0,1.25,4.0,1.75,2.0,1.17,5.0,,,29.0,41.0,67.0,151.0,13.0,15.0,34.0,67.0,9.0,11.0,23.0,51.0,8.5,10.0,21.0,51.0,151.0
112,EVWynfQ7,29/09/2024,12:00,SPAIN - PRIMERA RFEF,Gimnastic,R. Sociedad B,GROUP 1 ,1.8,2.9,4.5,1.57,2.25,1.11,6.0,1.53,2.38,2.63,1.44,2.38,1.53,1.83,1.98,1.18,4.65,6.0,9.5,21.0,51.0,5.0,6.5,17.0,41.0,7.5,10.0,21.0,51.0,15.0,19.0,41.0,81.0,67.0
113,IoCGxKrK,29/09/2024,12:00,NORWAY - ELITESERIEN,Lillestrom,Viking,ROUND 24,2.63,3.6,2.45,1.29,3.5,1.03,17.0,1.14,5.5,1.53,2.4,1.44,2.63,2.6,1.48,1.55,2.38,17.0,13.0,15.0,26.0,13.0,7.5,10.0,17.0,17.0,10.0,11.0,21.0,29.0,19.0,21.0,29.0,101.0
114,YBHoXc6s,29/09/2024,12:00,NORWAY - ELITESERIEN,Odd,KFUM Oslo,ROUND 24,2.9,3.3,2.4,1.4,2.75,1.05,11.0,1.29,3.5,2.0,1.85,1.75,2.0,2.85,1.4,1.58,2.35,10.0,8.5,12.0,23.0,9.5,6.0,9.5,19.0,15.0,11.0,13.0,29.0,29.0,23.0,34.0,41.0,201.0
115,tWTeiqat,29/09/2024,12:00,ARMENIA - PREMIER LEAGUE,Urartu,Noah,ROUND 9,2.6,3.15,2.45,1.37,2.5,1.01,7.8,1.29,2.94,1.93,1.7,1.76,2.01,,,,,9.0,6.7,10.0,21.0,7.1,5.4,8.0,17.0,10.75,8.25,11.5,25.0,23.0,17.5,24.0,50.0,350.0
116,fkhOoofo,29/09/2024,12:00,UKRAINE - PREMIER LEAGUE,Livyi Bereg,Dyn. Kyiv,ROUND 8,13.0,5.7,1.19,1.29,3.35,1.02,16.0,1.19,3.75,1.57,2.12,2.32,1.47,,,,,13.5,6.8,5.5,6.4,32.0,12.5,10.0,11.5,110.0,45.0,32.0,40.0,600.0,250.0,175.0,200.0,1000.0
117,f3TX6zVj,29/09/2024,12:00,SERBIA - SUPER LIGA,Mladost,Partizan,ROUND 10,3.35,3.3,2.1,1.39,2.77,1.06,7.3,1.29,3.25,1.88,1.85,1.7,2.02,,,1.72,2.05,7.3,7.9,10.5,20.0,10.25,6.4,8.5,16.0,18.0,11.5,13.5,25.0,45.0,29.0,35.0,60.0,450.0
118,zZA5hNtm,29/09/2024,12:00,FRANCE - LIGUE 1,Nantes,St Etienne,ROUND 6,1.75,3.8,4.5,1.4,2.75,1.06,10.0,1.3,3.5,2.0,1.9,1.91,1.91,1.75,2.05,1.21,4.25,10.0,12.0,23.0,51.0,7.0,7.0,15.0,41.0,8.0,8.5,17.0,41.0,13.0,15.0,26.0,51.0,301.0
119,lnlprKJ7,29/09/2024,12:00,AUSTRIA - BUNDESLIGA,Grazer AK,A. Klagenfurt,ROUND 8,2.15,3.3,3.3,1.33,3.25,1.04,13.0,1.2,4.33,1.7,2.1,1.57,2.25,2.1,1.7,1.33,3.3,13.0,13.0,19.0,34.0,10.0,6.5,12.0,23.0,12.0,9.0,11.0,29.0,21.0,15.0,21.0,34.0,126.0
120,p4Um50Qh,29/09/2024,12:00,FRANCE - LIGUE 1,Angers,Reims,ROUND 6,3.5,3.2,2.2,1.44,2.63,1.07,9.0,1.33,3.4,2.08,1.73,1.8,1.95,3.45,1.3,1.68,2.15,8.5,7.5,10.0,21.0,9.5,6.0,9.0,19.0,17.0,12.0,15.0,29.0,34.0,29.0,41.0,51.0,251.0
121,WGd9wWQ1,29/09/2024,12:00,GREECE - SUPER LEAGUE,Olympiacos Piraeus,Atromitos,ROUND 6,1.22,5.5,13.0,1.29,3.5,1.03,15.0,1.18,4.5,1.62,2.25,2.2,1.62,1.24,3.9,,,12.0,29.0,51.0,201.0,7.0,10.0,34.0,101.0,6.0,9.5,26.0,81.0,7.0,12.0,34.0,81.0,501.0
122,ziCia1pI,29/09/2024,12:00,POLAND - DIVISION 1,Legnica,Kotwica Kolobrzeg,ROUND 11,1.55,4.1,5.25,1.36,3.0,1.05,11.0,1.25,3.75,1.88,1.98,1.91,1.8,1.55,2.38,1.17,5.0,11.0,13.0,29.0,51.0,7.0,8.0,17.0,41.0,7.5,8.5,19.0,41.0,11.0,13.0,26.0,51.0,351.0
123,nmLAXcDj,29/09/2024,12:25,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Feiha,Al Riyadh,ROUND 5,2.1,3.2,3.3,1.5,2.5,1.07,7.5,1.4,2.75,2.2,1.65,2.0,1.73,2.15,1.68,1.33,3.3,7.5,8.5,17.0,41.0,6.5,6.5,13.0,34.0,9.0,9.5,19.0,41.0,19.0,21.0,34.0,67.0,900.0
124,vNFV6GaE,29/09/2024,12:30,SLOVENIA - PRVA LIGA,Koper,Radomlje,ROUND 10,1.62,3.65,5.4,1.39,2.8,1.07,7.0,1.32,3.1,1.95,1.78,1.93,1.78,1.6,2.25,,,7.0,13.0,32.0,110.0,6.2,7.0,17.5,60.0,7.1,8.0,17.5,65.0,11.75,13.5,29.0,90.0,800.0
125,bFO8E4Vg,29/09/2024,12:30,GERMANY - BUNDESLIGA,Hoffenheim,Werder Bremen,ROUND 5,2.4,3.8,2.7,1.25,3.75,1.02,19.0,1.14,5.5,1.44,2.75,1.4,2.75,2.35,1.58,1.48,2.6,21.0,15.0,17.0,29.0,15.0,8.0,11.0,19.0,15.0,10.0,11.0,21.0,26.0,17.0,19.0,29.0,81.0
126,z3Cb8cLP,29/09/2024,12:30,POLAND - EKSTRAKLASA,Piast Gliwice,Jagiellonia,ROUND 10,2.1,3.3,3.25,1.36,3.0,1.05,11.0,1.25,3.75,1.88,1.98,1.7,2.05,2.1,1.7,1.33,3.3,11.0,11.0,17.0,34.0,8.5,6.5,12.0,26.0,11.0,9.0,13.0,34.0,19.0,17.0,26.0,41.0,201.0
127,SCsTyaGG,29/09/2024,12:30,ENGLAND - PREMIER LEAGUE,Manchester Utd,Tottenham,ROUND 6,2.3,3.8,2.8,1.22,4.0,1.02,19.0,1.13,6.0,1.4,3.0,1.36,3.0,2.25,1.63,1.45,2.68,23.0,19.0,21.0,34.0,17.0,9.0,12.0,21.0,19.0,11.0,11.0,21.0,26.0,17.0,21.0,29.0,81.0
128,2TdOUCAn,29/09/2024,12:30,FINLAND - YKKONEN,Klubi 04,OLS Oulu,CHAMPIONSHIP GROUP,1.5,4.1,4.75,1.25,3.75,1.02,19.0,1.14,5.5,1.5,2.5,1.62,2.2,1.53,2.43,1.18,4.8,19.0,19.0,29.0,51.0,9.5,9.0,17.0,34.0,9.0,8.5,15.0,34.0,12.0,11.0,19.0,41.0,151.0
129,CY4WpKWg,29/09/2024,12:30,SPAIN - PRIMERA RFEF,Lugo,Andorra,GROUP 1 ,3.0,2.88,2.35,1.57,2.25,1.11,6.0,1.5,2.5,2.5,1.5,2.2,1.62,3.1,1.35,1.58,2.35,6.5,6.5,10.0,23.0,7.5,6.0,11.0,23.0,13.0,13.0,19.0,41.0,34.0,29.0,41.0,67.0,67.0
130,8U7qs1rf,29/09/2024,12:30,CROATIA - HNL,Osijek,Varazdin,ROUND 8,1.85,3.4,3.8,1.4,2.75,1.05,11.0,1.3,3.4,2.0,1.85,1.8,1.91,1.9,1.95,1.25,3.8,10.0,11.0,21.0,41.0,7.0,6.5,13.0,34.0,9.0,8.5,15.0,41.0,15.0,15.0,26.0,51.0,251.0
131,vFPQuxyc,29/09/2024,12:30,CHILE - PRIMERA DIVISION,Nublense,Union La Calera,ROUND 26,1.6,3.9,5.5,1.36,3.0,1.05,11.0,1.29,3.5,1.93,1.93,1.91,1.8,1.6,2.3,1.17,5.0,11.0,13.0,26.0,51.0,6.5,7.5,17.0,41.0,7.5,8.5,17.0,41.0,12.0,13.0,26.0,51.0,301.0
132,rmWfnCCb,29/09/2024,12:45,BULGARIA - PARVA LIGA,Levski Sofia,Arda,ROUND 10,1.36,4.75,8.5,1.4,2.75,1.06,9.5,1.3,3.4,2.0,1.85,2.38,1.53,1.35,3.1,,,9.5,17.0,41.0,101.0,5.5,9.5,26.0,67.0,5.5,9.0,26.0,67.0,8.0,13.0,34.0,101.0,1000.0
133,SfS2JNDT,29/09/2024,13:00,TURKEY - SUPER LIG,Antalyaspor,Fenerbahce,ROUND 7,6.25,4.75,1.44,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,1.73,2.0,5.9,1.13,2.68,1.45,17.0,9.0,8.0,10.0,21.0,9.0,8.5,11.0,34.0,19.0,17.0,21.0,67.0,41.0,41.0,41.0,201.0
134,t2rJLDfc,29/09/2024,13:00,TURKEY - SUPER LIG,Bodrumspor,Adana Demirspor,ROUND 7,1.75,3.7,4.5,1.36,3.0,1.05,11.0,1.25,3.75,1.88,1.98,1.8,1.91,1.75,2.05,1.22,4.15,11.0,13.0,23.0,41.0,7.5,7.0,15.0,34.0,8.5,8.5,15.0,41.0,15.0,15.0,26.0,51.0,251.0
135,drCcN9wo,29/09/2024,13:00,HUNGARY - OTP BANK LIGA,Ferencvaros,Puskas Academy,ROUND 8,1.53,4.2,5.5,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,1.8,1.91,1.55,2.38,1.16,5.25,13.0,15.0,29.0,51.0,7.5,8.0,17.0,41.0,7.5,8.5,17.0,41.0,11.0,12.0,23.0,51.0,251.0
136,rgcqzdfR,29/09/2024,13:00,DENMARK - SUPERLIGA,Vejle,FC Copenhagen,ROUND 10,7.5,4.75,1.4,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,1.8,1.95,6.6,1.11,2.85,1.4,15.0,8.5,7.5,10.0,21.0,9.5,8.5,11.0,41.0,21.0,19.0,23.0,81.0,51.0,41.0,51.0,201.0
137,KEn1xwRF,29/09/2024,13:00,TURKEY - 1. LIG,Adanaspor AS,Corum,ROUND 7,3.1,3.25,2.15,1.4,2.75,1.05,11.0,1.29,3.5,1.9,1.9,1.73,2.0,3.1,1.35,1.68,2.15,11.0,8.5,11.0,21.0,11.0,6.5,9.0,17.0,17.0,12.0,13.0,26.0,34.0,26.0,34.0,41.0,201.0
138,rBKG9bPH,29/09/2024,13:00,SLOVAKIA - NIKE LIGA,Ruzomberok,Skalica,ROUND 9,1.9,3.25,4.25,1.42,2.8,1.08,6.9,1.36,2.95,2.1,1.72,1.85,1.85,1.87,1.9,,,6.9,10.25,25.0,80.0,6.4,6.6,15.0,50.0,9.25,8.75,16.5,55.0,17.5,17.0,32.0,90.0,800.0
