Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
33,tpPI6sJO,26/11/2024,17:00,EUROPE - CHAMPIONS LEAGUE,Sporting CP,Arsenal,LEAGUE PHASE ,3.25,3.5,2.15,1.36,3.0,1.05,11.0,1.25,4.0,1.84,2.06,1.67,2.1,3.1,1.35,1.68,2.15,12.0,9.0,11.0,21.0,11.0,6.5,9.0,17.0,17.0,11.0,13.0,23.0,34.0,23.0,29.0,41.0,151.0
34,xzRvC8KN,26/11/2024,17:00,EUROPE - CHAMPIONS LEAGUE,Manchester City,Feyenoord,LEAGUE PHASE ,1.2,7.0,13.0,1.2,4.33,1.02,21.0,1.11,6.5,1.4,3.0,1.91,1.91,1.19,4.5,,,21.0,34.0,67.0,151.0,10.0,13.0,34.0,81.0,7.5,9.5,23.0,67.0,8.0,10.0,23.0,51.0,251.0
35,xd2FOo4T,26/11/2024,17:00,EUROPE - CHAMPIONS LEAGUE,Inter,RB Leipzig,LEAGUE PHASE ,1.45,4.33,7.0,1.29,3.5,1.03,15.0,1.17,5.0,1.57,2.38,1.7,2.05,1.43,2.75,1.11,6.6,15.0,21.0,41.0,67.0,9.0,8.5,21.0,41.0,8.0,8.5,15.0,41.0,11.0,11.0,21.0,41.0,151.0
36,n7odw6zK,26/11/2024,17:00,EUROPE - CHAMPIONS LEAGUE,Bayern Munich,PSG,LEAGUE PHASE ,1.55,4.5,5.25,1.22,4.0,1.02,19.0,1.13,6.0,1.4,3.0,1.5,2.5,1.55,2.38,1.18,4.65,21.0,21.0,34.0,51.0,12.0,9.5,17.0,34.0,10.0,8.5,13.0,29.0,13.0,11.0,17.0,34.0,101.0
37,IsCSeQ46,26/11/2024,17:00,EUROPE - CHAMPIONS LEAGUE,Bayer Leverkusen,Salzburg,LEAGUE PHASE ,1.2,6.5,13.0,1.2,4.33,1.02,21.0,1.1,7.0,1.36,3.2,1.8,1.95,1.21,4.25,,,23.0,34.0,51.0,151.0,11.0,13.0,34.0,67.0,8.0,10.0,21.0,51.0,8.0,10.0,23.0,51.0,201.0
38,veRt2n9k,26/11/2024,17:00,EUROPE - CHAMPIONS LEAGUE,Barcelona,Brest,LEAGUE PHASE ,1.17,9.0,13.0,1.2,4.33,1.01,23.0,1.1,7.0,1.33,3.4,1.95,1.8,1.16,5.25,,,26.0,34.0,67.0,151.0,11.0,17.0,34.0,81.0,7.5,11.0,29.0,51.0,7.5,10.0,26.0,67.0,351.0
39,UeSMa6cR,26/11/2024,18:45,URUGUAY - PRIMERA DIVISION,Wanderers,Miramar,CLAUSURA ,2.15,3.4,3.3,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.9,1.73,2.0,2.1,1.7,1.33,3.3,11.0,11.0,17.0,34.0,8.0,6.5,12.0,26.0,11.0,9.0,13.0,34.0,19.0,17.0,26.0,41.0,201.0
40,QRwclaLb,26/11/2024,20:30,BOLIVIA - DIVISION PROFESIONAL,Guabira,Tomayapo,CLAUSURA ,1.7,3.9,4.5,1.36,3.0,1.04,12.0,1.25,3.75,1.8,2.0,1.73,2.0,1.7,2.1,1.21,4.25,12.0,13.0,23.0,51.0,7.5,7.5,15.0,34.0,8.5,8.5,15.0,41.0,13.0,13.0,23.0,51.0,201.0
41,IN9VZckt,26/11/2024,21:00,URUGUAY - PRIMERA DIVISION,Progreso,Penarol,CLAUSURA ,8.0,4.75,1.38,1.4,2.75,1.05,11.0,1.3,3.4,2.0,1.85,2.25,1.57,,,3.0,1.38,10.0,6.0,6.0,8.5,17.0,9.0,9.0,13.0,41.0,23.0,23.0,34.0,101.0,67.0,67.0,81.0,101.0
42,CdkDt8Jk,26/11/2024,21:30,BOLIVIA - DIVISION PROFESIONAL,Blooming,Universitario de Vinto,CLAUSURA ,1.7,3.6,5.0,1.4,2.75,1.06,10.0,1.3,3.4,2.0,1.8,1.91,1.8,1.68,2.15,1.18,4.65,9.5,13.0,26.0,51.0,6.5,7.0,17.0,41.0,7.5,8.5,17.0,41.0,13.0,15.0,29.0,51.0,301.0
43,ph8fDbM8,26/11/2024,22:00,COLOMBIA - PRIMERA A,Santa Fe,Millonarios,CLAUSURA ,2.7,3.1,2.7,1.57,2.25,1.1,7.0,1.5,2.5,2.6,1.48,2.1,1.67,2.6,1.48,1.48,2.6,6.5,6.5,12.0,29.0,6.5,6.0,11.0,26.0,12.0,11.0,19.0,41.0,29.0,26.0,41.0,67.0,
