Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
70,fVR4H8Ub,04/10/2024,15:30,SPAIN - LALIGA2,Huesca,Cadiz CF,ROUND 8,2.8,2.75,3.0,1.67,2.1,1.14,5.5,1.62,2.2,3.1,1.36,2.38,1.53,2.75,1.43,1.4,2.85,5.0,6.5,12.0,29.0,6.0,5.5,12.0,34.0,12.0,12.0,21.0,51.0,29.0,29.0,51.0,81.0,201.0
71,86XqFhff,04/10/2024,15:30,SPAIN - PRIMERA RFEF,Amorebieta,Ath Bilbao B,GROUP 1 ,2.35,2.63,3.2,1.57,2.25,1.11,6.0,1.5,2.5,2.5,1.5,2.1,1.67,2.38,1.55,1.33,3.3,6.0,8.0,15.0,34.0,6.5,5.5,13.0,34.0,10.0,11.0,17.0,41.0,23.0,23.0,41.0,67.0,800.0
72,hQy5f5Yg,04/10/2024,15:30,SPAIN - PRIMERA RFEF,Alcoyano,Marbella,GROUP 2 ,2.1,3.0,3.3,1.57,2.25,1.1,6.5,1.5,2.5,2.5,1.5,2.2,1.62,2.07,1.7,,,6.5,8.0,15.0,41.0,6.0,6.5,13.0,34.0,9.0,10.0,21.0,41.0,19.0,21.0,41.0,81.0,67.0
73,Wbm2KfeB,04/10/2024,15:30,AUSTRIA - 2. LIGA,Amstetten,Kapfenberg,ROUND 9,1.98,3.7,3.3,1.32,3.1,1.04,8.75,1.2,4.05,1.62,2.2,1.57,2.27,1.95,1.8,,,8.75,13.0,20.0,45.0,9.5,7.4,11.5,25.0,11.0,8.5,12.5,27.0,18.0,14.5,21.0,45.0,250.0
74,GdvU9AdU,04/10/2024,15:30,POLAND - EKSTRAKLASA,Widzew Lodz,Korona Kielce,ROUND 11,2.1,3.4,3.4,1.4,2.75,1.05,11.0,1.25,3.75,1.93,1.93,1.7,2.05,2.08,1.73,1.33,3.3,11.0,11.0,17.0,41.0,8.0,6.5,12.0,26.0,10.0,9.0,13.0,34.0,19.0,17.0,26.0,41.0,201.0
75,2R5P46aU,04/10/2024,15:30,ITALY - SERIE C,Lecco,Renate,GROUP A ,2.37,2.77,3.35,1.57,2.32,1.12,5.3,1.5,2.4,2.5,1.47,2.0,1.72,2.3,1.57,,,5.3,7.4,16.0,50.0,6.2,5.5,12.0,40.0,10.5,9.25,16.5,55.0,25.0,22.0,37.0,100.0,201.0
76,rHFacuFU,04/10/2024,15:30,POLAND - DIVISION 1,Ruch Chorzow,Kotwica Kolobrzeg,ROUND 12,1.6,3.8,4.75,1.33,3.25,1.04,13.0,1.22,4.0,1.7,2.1,1.73,2.0,1.63,2.25,1.19,4.5,13.0,15.0,26.0,51.0,8.0,7.5,15.0,41.0,8.0,8.5,15.0,41.0,12.0,13.0,23.0,51.0,201.0
77,0pvzMojl,04/10/2024,15:30,ITALY - SERIE C,Rimini,Spal,GROUP B ,2.4,3.0,3.0,1.44,2.6,1.09,6.3,1.38,2.82,2.15,1.65,1.82,1.9,2.35,1.55,,,6.3,8.0,14.5,40.0,7.4,5.8,10.75,29.0,11.5,9.25,14.0,40.0,26.0,20.0,30.0,70.0,600.0
78,UajsPCkT,04/10/2024,15:30,GERMANY - BUNDESLIGA,Augsburg,B. Monchengladbach,ROUND 6,2.5,3.6,2.63,1.29,3.5,1.03,17.0,1.17,5.0,1.53,2.5,1.44,2.63,2.43,1.53,1.48,2.6,17.0,13.0,17.0,29.0,13.0,7.5,10.0,19.0,15.0,10.0,11.0,21.0,26.0,17.0,21.0,29.0,101.0
79,AaJK8ZAm,04/10/2024,15:30,ITALY - SERIE C,Foggia,Taranto,GROUP C ,1.57,3.7,5.7,1.42,2.65,1.08,6.7,1.37,2.87,2.07,1.7,2.12,1.65,1.57,2.3,,,6.7,12.5,32.0,120.0,5.6,7.3,19.0,70.0,6.4,8.5,21.0,75.0,10.75,14.0,35.0,120.0,900.0
80,tvd1AAVh,04/10/2024,15:30,ITALY - SERIE C,Atalanta U23,Giana Erminio,GROUP A ,2.15,3.15,3.35,1.44,2.62,1.08,6.5,1.37,2.87,2.07,1.7,1.83,1.87,2.07,1.7,,,6.5,9.0,17.0,45.0,6.9,6.1,11.75,32.0,9.75,8.75,15.0,40.0,20.0,18.0,30.0,75.0,700.0
81,Cv6Ez8SE,04/10/2024,15:45,WALES - CYMRU PREMIER,Bala,Haverfordwest,ROUND 11,2.67,3.0,2.55,1.5,2.5,1.09,6.1,1.42,2.67,2.25,1.6,1.91,1.8,2.37,1.55,1.55,2.35,6.1,7.0,11.75,29.0,7.5,5.9,10.0,25.0,13.0,10.25,15.5,40.0,32.0,25.0,37.0,90.0,800.0
82,vgMfGws0,04/10/2024,15:45,WALES - CYMRU PREMIER,Connahs Q.,Aberystwyth,ROUND 11,1.24,5.4,9.25,1.27,3.45,1.03,9.5,1.16,4.55,1.5,2.42,2.0,1.72,,,,,9.5,27.0,75.0,300.0,8.25,11.5,30.0,120.0,6.5,9.25,24.0,90.0,7.5,10.5,28.0,110.0,800.0
83,xYNVFHvB,04/10/2024,15:45,FRANCE - LIGUE 1,Marseille,Angers,ROUND 7,1.2,7.0,12.0,1.25,3.75,1.02,19.0,1.14,5.5,1.5,2.63,2.1,1.67,1.21,4.25,,,19.0,23.0,51.0,151.0,8.5,13.0,29.0,67.0,6.5,10.0,29.0,51.0,7.0,11.0,29.0,81.0,451.0
84,SSXACetP,04/10/2024,15:45,WALES - CYMRU PREMIER,Penybont,Barry,ROUND 11,1.52,4.0,5.3,1.37,2.87,1.05,7.8,1.27,3.45,1.82,1.93,1.93,1.78,1.62,2.2,,,7.8,14.5,32.0,100.0,6.7,7.9,18.0,60.0,6.9,8.25,18.5,60.0,10.25,12.5,28.0,90.0,800.0
85,0vwsBsy1,04/10/2024,15:45,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Newry City,Ards,ROUND 10,2.02,3.7,3.1,1.22,3.8,1.02,12.0,1.16,4.6,1.44,2.42,1.4,2.52,1.78,1.93,,,18.0,15.5,22.0,45.0,12.0,8.0,11.25,22.0,13.5,8.75,11.0,22.0,21.0,14.0,17.5,32.0,150.0
86,G27EfilK,04/10/2024,15:45,NORTHERN IRELAND - NIFL PREMIERSHIP,Linfield,Glentoran,ROUND 11,1.6,3.55,5.8,1.42,2.67,1.06,7.4,1.27,3.4,1.82,1.91,1.78,1.93,1.6,2.27,,,7.4,15.0,37.0,120.0,6.9,6.9,17.5,60.0,7.7,7.7,15.0,55.0,12.5,12.5,24.0,70.0,500.0
87,8SWavWAa,04/10/2024,15:45,ITALY - SERIE A,Verona,Venezia,ROUND 7,2.15,3.3,3.5,1.44,2.63,1.07,9.0,1.36,3.2,2.1,1.73,1.91,1.91,2.1,1.7,1.3,3.45,9.0,9.5,17.0,41.0,7.0,6.0,12.0,29.0,10.0,9.0,15.0,41.0,19.0,19.0,29.0,51.0,301.0
88,zLF3EHBC,04/10/2024,15:45,WALES - CYMRU PREMIER,Newtown,Flint,ROUND 11,1.72,3.7,4.05,1.34,3.0,1.04,8.25,1.22,3.8,1.7,2.07,1.65,2.1,1.7,2.07,,,8.25,14.5,26.0,65.0,8.25,7.5,13.5,35.0,9.0,8.25,14.0,35.0,14.0,13.0,22.0,50.0,350.0
89,xC2M76r4,04/10/2024,15:45,IRELAND - PREMIER DIVISION,Galway,Dundalk,ROUND 33,1.5,4.0,6.5,1.4,2.75,1.05,11.0,1.3,3.4,2.03,1.83,2.05,1.7,1.48,2.6,1.12,6.25,9.5,15.0,34.0,81.0,6.0,8.0,21.0,51.0,6.5,8.5,21.0,51.0,10.0,13.0,29.0,67.0,501.0
90,IuNXacU6,04/10/2024,15:45,BELGIUM - JUPILER PRO LEAGUE,Westerlo,Beerschot VA,ROUND 10,1.44,4.5,6.5,1.25,3.75,1.02,19.0,1.14,5.5,1.5,2.5,1.62,2.2,1.45,2.68,1.13,6.0,19.0,21.0,41.0,67.0,10.0,9.0,19.0,41.0,8.5,8.5,15.0,41.0,11.0,11.0,21.0,41.0,151.0
91,8dKhxiMc,04/10/2024,16:00,ENGLAND - CHAMPIONSHIP,Sunderland,Leeds,ROUND 9,3.0,3.3,2.35,1.4,2.75,1.06,10.0,1.3,3.5,2.03,1.83,1.73,2.0,3.0,1.38,1.6,2.3,10.0,8.5,12.0,23.0,10.0,6.5,9.5,19.0,15.0,11.0,13.0,26.0,34.0,23.0,34.0,41.0,201.0
92,QmPfsURO,04/10/2024,16:00,SPAIN - LALIGA,Leganes,Valencia,ROUND 9,2.88,2.88,2.88,1.67,2.1,1.14,5.5,1.67,2.2,3.2,1.36,2.25,1.57,2.75,1.43,1.43,2.75,5.5,6.0,12.0,29.0,6.0,6.0,12.0,29.0,12.0,12.0,21.0,51.0,29.0,29.0,51.0,81.0,201.0
93,MogWxS0c,04/10/2024,16:00,URUGUAY - PRIMERA DIVISION,River Plate,Liverpool M.,CLAUSURA ,2.75,3.2,2.45,1.44,2.63,1.06,10.0,1.3,3.4,2.03,1.83,1.8,1.91,2.75,1.43,1.53,2.43,9.5,8.5,12.0,23.0,9.0,6.0,10.0,21.0,13.0,11.0,15.0,29.0,29.0,23.0,34.0,51.0,251.0
94,W6JYB384,04/10/2024,16:15,PORTUGAL - LIGA PORTUGAL,Rio Ave,Famalicao,ROUND 8,2.9,3.1,2.5,1.53,2.38,1.08,8.0,1.44,2.63,2.4,1.53,2.0,1.75,2.75,1.43,1.53,2.43,7.0,7.0,11.0,23.0,7.5,6.0,10.0,23.0,13.0,11.0,17.0,41.0,29.0,26.0,41.0,67.0,451.0
95,fPzY7mlQ,04/10/2024,18:00,VENEZUELA - LIGA FUTVE,Angostura,Monagas,CLAUSURA ,3.5,3.2,2.02,1.39,2.57,1.01,8.0,1.3,2.92,1.93,1.78,1.7,1.91,,,1.75,1.98,9.25,7.4,10.0,19.0,10.0,6.2,8.5,16.0,19.0,12.0,13.5,26.0,50.0,32.0,40.0,65.0,500.0
96,MiAnrddn,04/10/2024,18:30,PARAGUAY - PRIMERA DIVISION,General Caballero JLM,Sol de America,CLAUSURA ,2.35,3.1,3.0,1.5,2.5,1.07,9.0,1.4,2.75,2.25,1.62,1.91,1.8,2.35,1.58,1.4,2.85,8.0,8.5,15.0,34.0,7.0,6.0,12.0,26.0,11.0,10.0,15.0,41.0,23.0,21.0,34.0,51.0,351.0
97,SGkHDXyJ,04/10/2024,19:00,BRAZIL - SERIE B,America MG,Coritiba,ROUND 30,1.85,3.3,4.5,1.5,2.5,1.08,8.0,1.4,2.75,2.25,1.62,2.0,1.73,1.9,1.95,1.23,4.1,7.5,10.0,21.0,51.0,6.0,6.5,15.0,41.0,8.0,9.0,19.0,41.0,15.0,17.0,34.0,67.0,1250.0
98,KAx3yyUP,04/10/2024,20:00,BRAZIL - SERIE B,CRB,Paysandu PA,ROUND 30,2.05,3.1,3.9,1.57,2.25,1.11,6.5,1.53,2.38,2.7,1.44,2.25,1.57,2.05,1.75,1.28,3.55,6.5,8.0,17.0,41.0,5.5,6.5,15.0,41.0,8.5,10.0,21.0,51.0,19.0,21.0,41.0,81.0,201.0
99,63fwn6R6,04/10/2024,20:45,VENEZUELA - LIGA FUTVE,Portuguesa,La Guaira,CLAUSURA ,3.25,2.95,2.25,1.44,2.4,1.03,6.8,1.39,2.55,2.15,1.55,1.83,1.78,,,,,7.4,6.6,10.25,23.0,8.5,5.8,9.0,20.0,16.5,11.5,15.0,35.0,45.0,32.0,45.0,80.0,800.0
100,WSUxOhBU,04/10/2024,21:00,PARAGUAY - PRIMERA DIVISION,Sportivo Trinidense,Olimpia Asuncion,CLAUSURA ,4.0,3.25,1.91,1.44,2.63,1.08,8.0,1.36,3.0,2.2,1.65,2.0,1.73,3.8,1.25,1.85,1.95,8.0,6.5,8.5,17.0,10.0,6.5,9.0,17.0,19.0,15.0,17.0,34.0,41.0,34.0,41.0,51.0,1250.0
101,EXP2YXgA,04/10/2024,21:00,ECUADOR - LIGA PRO,Libertad,Cumbaya,SECOND STAGE ,1.6,3.5,5.75,1.5,2.5,1.07,9.0,1.4,2.75,2.25,1.62,2.2,1.62,1.63,2.25,1.15,5.5,7.5,12.0,29.0,67.0,5.5,7.0,19.0,51.0,6.5,9.0,21.0,51.0,12.0,15.0,34.0,81.0,201.0
102,2VuSVEim,04/10/2024,21:30,BRAZIL - SERIE B,Amazonas,Novorizontino,ROUND 30,2.5,2.9,3.1,1.67,2.1,1.14,5.5,1.62,2.2,3.1,1.36,2.38,1.53,2.43,1.53,1.38,3.0,5.5,6.5,13.0,34.0,5.5,6.0,13.0,34.0,10.0,11.0,21.0,51.0,23.0,29.0,41.0,101.0,201.0
103,tKwaxHEJ,04/10/2024,21:30,BRAZIL - SERIE B,Avai,Brusque,ROUND 30,1.73,3.4,5.5,1.57,2.25,1.1,7.0,1.5,2.5,2.5,1.5,2.38,1.53,1.73,2.08,,,6.5,10.0,26.0,67.0,5.0,7.0,19.0,51.0,6.5,9.5,23.0,67.0,13.0,19.0,41.0,101.0,201.0
104,babBfmxo,04/10/2024,21:40,COLOMBIA - PRIMERA A,Dep. Cali,Millonarios,CLAUSURA ,3.0,3.1,2.35,1.44,2.63,1.07,9.0,1.33,3.25,2.1,1.7,1.83,1.83,3.0,1.38,1.6,2.3,8.5,7.5,11.0,21.0,9.5,6.0,9.5,19.0,15.0,12.0,15.0,29.0,34.0,26.0,34.0,51.0,251.0
105,MiKY1hPk,04/10/2024,23:00,MEXICO - LIGA MX,Mazatlan FC,Queretaro,APERTURA ,1.7,3.7,4.5,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.9,1.91,1.91,1.73,2.08,1.21,4.25,11.0,12.0,23.0,51.0,7.0,7.0,15.0,41.0,8.0,8.5,17.0,41.0,13.0,15.0,26.0,51.0,301.0
